,words,amounts,entropies
23866,sgeis,9,0
23867,pieper,32,0
23868,gozitan,5,0
23869,marinescu,64,0
23870,cyril,12,0
23871,hrant,29,0
23872,dink,38,0
23873,sabbatical,20,0
23874,denigration,9,0
23875,bourzai,10,0
23876,microm-eregion,13,0
23877,rajamäki,24,0
23878,rabit,21,0
23879,christoph,10,0
23880,cassis,14,0
23881,1706,15,0
23882,ziegler,8,0
23883,safta,5,0
23884,nath,5,0
23885,csp,5,0
23886,phc,6,0
23888,singh,9,0
23889,neurotoxin,6,0
23890,rupee,19,0
23891,fdi,27,0
23892,msy,46,0
23893,nanoparticle,91,0
23894,abrasion,5,0
23895,nanotube,20,0
23896,mit,235,0
23897,nucleic,12,0
23898,nanomaterial,88,0
23899,mitochondrial,13,0
23900,lívia,12,0
23901,bric,36,0
23902,epla,26,0
23903,lv,158,0
23904,ind,155,0
23905,pl,3584,0
23906,chelsea,7,0
23907,vase,21,0
23908,galina,13,0
23909,lt,899,0
23910,mt,155,0
23911,probo,12,0
23912,koala,21,0
23913,mingarelli,6,0
23914,mcnugget,6,0
23915,pythagoras,15,0
23916,pythagorean,6,0
23917,ehler,35,0
23918,kósáné,7,0
23919,10 .,120,0
23920,11 .,108,0
23921,12 .,99,0
23922,13 .,84,0
23923,14 .,76,0
23924,lactose,6,0
23925,16 .,59,0
23926,17 .,50,0
23927,18 .,48,0
23928,19 .,44,0
23929,20 .,38,0
23930,21 .,31,0
23931,23 .,26,0
23932,24 .,21,0
23933,25 .,20,0
23934,26 .,17,0
23935,27 .,16,0
23936,yunus,7,0
23937,grameen,10,0
23938,noam,16,0
23939,bekele,7,0
23940,ifr,14,0
23942,639 / 2004,5,0
23943,sólyom,10,0
23944,imre,12,0
23945,györgy,8,0
23946,pál,13,0
23947,oxymoron,8,0
23948,positron,8,0
23949,calibration,5,0
23950,golik,9,0
23951,eurolat,29,0
23952,godot,11,0
23953,metrology,32,0
23954,885,6,0
23955,sl,468,0
23956,perfluorooctane,9,0
23957,pfos,39,0
23958,pfoa,11,0
23959,biodegrade,5,0
23960,cgtp,8,0
23962,caress,5,0
23963,klein,26,0
23964,1 . 45,7,0
23965,eubam,9,0
23966,semneby,5,0
23967,semi - autonomous,5,0
23968,proba,7,0
23969,stench,8,0
23970,brammertz,21,0
23971,waal,47,0
23972,10 . 05,9,0
23974,1698 / 2005,10,0
23975,1290 / 2005,6,0
23976,blogging,5,0
23977,lotion,10,0
23978,hopkins,23,0
23979,shapiro,6,0
23980,moray,5,0
23981,nicholas stern,7,0
23982,sesar,99,0
23983,sphygmomanometer,7,0
23984,arrhythmia,5,0
23985,albertini,129,0
23986,1888,9,0
23987,didi,6,0
23988,oceanographer,7,0
23990,sonneveld,17,0
23991,bunk,8,0
23993,vampire,20,0
23994,elliptical,12,0
23995,dci,113,0
23996,p6_ta,6,0
23997,hrc,6,0
23998,salvadorian,5,0
23999,rudi,5,0
24000,bruegel,5,0
24001,lehtinen,43,0
24002,hanoun,19,0
24003,rottweiler,9,0
24004,falkland,5,0
24005,placebo,74,0
24007,oromo,5,0
24008,salah,6,0
24009,choudhury,7,0
24010,cofound,28,0
24011,farsi,16,0
24012,ga,275,0
24013,mini - treaty,15,0
24014,1776,7,0
24015,woody,16,0
24016,stanishev,6,0
24017,trilingual,11,0
24018,vorst,9,0
24019,audi,7,0
24021,donegal,17,0
24022,derivation,5,0
24023,planck,9,0
24024,gasification,6,0
24025,tipping,25,0
24026,inflection,19,0
24027,hasse,14,0
24029,percussion,24,0
24030,climber,44,0
24031,mr holm,5,0
24032,aldous,8,0
24033,audy,95,0
24034,disfigurement,6,0
24035,locomotor,6,0
24036,aujeszky,5,0
24037,cerf,12,0
24038,evaporation,18,0
24039,milinkievitch,10,0
24040,kazulin,24,0
24041,neumann,24,0
24042,youtube,245,0
24043,greg,32,0
24044,601,5,0
24045,egf,723,0
24046,egaf,21,0
24047,remek,13,0
24048,groote,40,0
24049,schwarzenegger,5,0
24050,zwiefka,24,0
24051,jens holm,5,0
24052,matt,43,0
24053,ats,9,0
24054,trevor,11,0
24055,aquarium,31,0
24056,vlasák,23,0
24057,polonium,7,0
24058,polonius,7,0
24059,30 .,9,0
24060,35 .,6,0
24061,mochovce,58,0
24062,1879,6,0
24063,shwe,6,0
24064,zaleski,38,0
24065,thar,7,0
24066,ceann,5,0
24067,ghrúpa,5,0
24068,amach,6,0
24069,tudor,13,0
24070,åsa,7,0
24071,linden,6,0
24072,bielan,17,0
24073,marek,10,0
24074,703,5,0
24075,barbados,23,0
24076,encyclical,5,0
24077,geophysical,7,0
24078,graphite,10,0
24079,gloser,45,0
24080,tonga,11,0
24081,budreikaitė,8,0
24082,gpa,17,0
24083,lagarde,18,0
24084,kaesong,18,0
24085,kozlova,9,0
24086,neurosurgery,10,0
24087,cranial,14,0
24088,meier,17,0
24089,sucrose,20,0
24090,saccharose,5,0
24091,vinification,12,0
24092,viniculture,6,0
24093,winemaker,6,0
24094,groot,5,0
24095,sun tzu,7,0
24096,triennial,8,0
24097,ki - moon,10,0
24098,kufuor,5,0
24099,nooke,5,0
24100,bloomberg,14,0
24101,conté,9,0
24102,14001,15,0
24103,oviir,7,0
24104,ltd,9,0
24105,katalin,6,0
24106,crm,7,0
24107,cisac,7,0
24108,streaming,7,0
24109,acquirer,5,0
24110,iss,7,0
24111,dsm,7,0
24112,marcin,15,0
24113,951,11,0
24114,stansted,8,0
24115,usb,20,0
24116,eqf,22,0
24117,ecm,5,0
24118,stm,6,0
24119,ulm,6,0
24120,balazs,5,0
24121,tsagaropoulou,5,0
24122,peroxide,6,0
24123,jti,8,0
24124,jtis,7,0
24125,ruminate,15,0
24126,lou,16,0
24127,( lv,24,0
24128,rospuda,20,0
24129,ssgis,5,0
24130,kareem,7,0
24131,kader,14,0
24132,recapitalise,16,0
24133,pg,7,0
24134,frédéric,5,0
24135,central america,7,0
24136,christophe,16,0
24137,exhumation,7,0
24138,taksim,6,0
24139,immigrationist,5,0
24140,mari ušem,5,0
24141,ontšõko,6,0
24142,hy,5,0
24143,venereal,7,0
24144,savi,6,0
24145,zahradil,22,0
24146,samara,28,0
24147,nemo,14,0
24148,co - presidency,11,0
24149,freestyle,6,0
24150,trusteeship,5,0
24151,kad,5,0
24153,jill,28,0
24154,ranger,17,0
24155,585,5,0
24156,compute,11,0
24157,tapioca,5,0
24158,acrylic,9,0
24159,andrejevs,8,0
24160,syphilis,12,0
24161,nanosecond,11,0
24162,ralph,14,0
24163,waldo,6,0
24164,kalam,7,0
24165,vikram,8,0
24166,sarabhai,12,0
24167,kerala,13,0
24168,confluence,11,0
24169,foucault,9,0
24170,melo,31,0
24171,jarosław,6,0
24172,peacock,11,0
24173,ella,5,0
24174,als,14,0
24175,ela,5,0
24176,839,14,0
24177,alston,6,0
24178,mindanao,13,0
24179,neo - imperialist,5,0
24180,gaerc,12,0
24181,steve,163,0
24182,ehrenhauser,12,0
24183,mairead,10,0
24184,thule,10,0
24185,maldeikis,9,0
24186,janowski,6,0
24187,2023,7,0
24189,biota,14,0
24190,narcissism,22,0
24191,pleguezuelos,14,0
24192,esp,9,0
24193,goldman,41,0
24195,barley,11,0
24196,116000,6,0
24197,nashi,5,0
24198,antonescu,5,0
24200,donnici,12,0
24201,occhetto,19,0
24202,gilgit,6,0
24203,baltistan,6,0
24204,milinkiewicz,6,0
24205,augustów,14,0
24206,viaduct,5,0
24207,gierek,16,0
24208,rctv,9,0
24209,livingstone,5,0
24210,mir,11,0
24211,idris,9,0
24212,cpa,7,0
24213,dionysus,5,0
24214,tzipi,5,0
24215,nautilus,13,0
24216,saryusz,12,0
24217,#NAME?,5,0
24218,magalhães,6,0
24219,correia,40,0
24220,sisone4all,20,0
24221,teaspoon,14,0
24222,hieroglyphics,10,0
24223,hieroglyph,6,0
24224,cuddly,5,0
24225,betsy,13,0
24226,kat,17,0
24227,retriever,6,0
24228,myelin,13,0
24231,cctb,7,0
24232,bridgetown,6,0
24233,turquoise,5,0
24234,emptor,5,0
24235,malte,14,0
24236,electrode,109,0
24237,angelo,5,0
24238,yearbook,9,0
24239,dyslexia,37,0
24240,dyslexic,12,0
24241,558,6,0
24242,g4,5,0
24244,wilders,13,0
24245,dum,10,0
24246,petre,13,0
24247,dolceta,6,0
24248,gambari,16,0
24249,hart,11,0
24250,jeanine,8,0
24251,stent,17,0
24252,defibrillator,15,0
24253,cardiologist,16,0
24254,mon 863,5,0
24255,séralini,8,0
24256,ovulation,12,0
24257,ashley,21,0
24258,gigaliner,6,0
24259,megaliner,5,0
24260,co - modality,28,0
24261,comodality,16,0
24262,rtt,8,0
24263,dismemberment,7,0
24264,degutis,24,0
24265,etelka,5,0
24266,satu,7,0
24268,pires,8,0
24269,antunes,37,0
24270,sub - prime,12,0
24271,subprime,27,0
24272,kerem,8,0
24273,milo,6,0
24274,lászló,25,0
24275,post - traumatic,35,0
24276,4 . 20,6,0
24277,recruiter,7,0
24278,ro,1735,0
24279,timoc,5,0
24280,sprinkler,5,0
24281,uv,30,0
24282,mattel,43,0
24283,bulfon,6,0
24284,epc,5,0
24285,coeur,8,0
24286,berkshire,5,0
24287,eurocorp,5,0
24288,590,9,0
24289,mendonça,7,0
24290,inés,15,0
24291,safeseanet,6,0
24292,nico,13,0
24293,asperger,26,0
24294,bg,510,0
24296,leahy,6,0
24297,detonation,9,0
24298,splash,9,0
24299,iosco,6,0
24300,chisel,8,0
24301,mafra,12,0
24302,peipsi,7,0
24303,schwarzenberg,20,0
24304,indecipherable,6,0
24305,jellyfish,50,0
24306,košice,5,0
24307,beatrice,7,0
24308,superstitious,5,0
24309,sigma,10,0
24310,zatloukal,7,0
24312,orbán,107,0
24313,reflector,9,0
24314,surján,60,0
24315,scold,7,0
24316,gpsd,9,0
24317,loft,5,0
24319,1867,6,0
24320,kaczynski,7,0
24321,civitas,6,0
24322,platini,7,0
24324,raisin,9,0
24325,routemaster,5,0
24326,stimulator,7,0
24327,ehrlich,6,0
24328,topolánek,92,0
24329,crate,12,0
24330,rescuer,5,0
24331,hera,9,0
24332,baba,14,0
24333,barbie,28,0
24334,sancho,10,0
24335,kerchove,8,0
24336,unamid,5,0
24337,minurcat,15,0
24338,leakey,5,0
24339,gsa,6,0
24340,lajčák,14,0
24341,severin,76,0
24342,lasse,8,0
24344,gutenberg,14,0
24346,dy,26,0
24347,amalia,8,0
24348,ashraf,109,0
24349,termite,21,0
24350,deus,20,0
24352,832,5,0
24353,marcela,8,0
24354,jorgo,8,0
24355,diabolo,5,0
24356,bridegroom,5,0
24357,boyfriend,58,0
24358,compulsively,10,0
24359,cristian,16,0
24360,dumitrescu,5,0
24361,microstate,7,0
24362,1,5,0
24363,borys,14,0
24364,crucifix,21,0
24365,irena,6,0
24366,grenelle,9,0
24368,ccs,5,0
24369,vattenfall,12,0
24370,751,18,0
24371,disproportionality,5,0
24372,magyar,5,0
24373,741,5,0
24374,spe,8,0
24376,snus,6,0
24378,nag,5,0
24379,ecvet,20,0
24381,anapolis,5,0
24382,lugovoi,6,0
24383,biomethane,9,0
24384,sweetness,9,0
24385,tadić,8,0
24386,submunition,5,0
24387,marian,30,0
24388,mccann,10,0
24389,grazie,6,0
24390,morphine,12,0
24391,tatarella,17,0
24392,rivera,29,0
24394,619,8,0
24395,officio,6,0
24396,salih,28,0
24397,938,5,0
24398,634,12,0
24399,752,6,0
24400,996,10,0
24401,986,8,0
24402,recidivism,7,0
24403,haskanita,9,0
24404,kordofan,6,0
24405,haroun,6,0
24406,surrey,9,0
24407,jay,25,0
24408,fleetingly,5,0
24409,tomaszewska,6,0
24410,b30,7,0
24411,2004 / 38 /,6,0
24412,substrate,13,0
24413,aerodynamic,21,0
24414,aerodynamics,5,0
24415,fuselage,7,0
24416,ingeborg,10,0
24417,jennifer,36,0
24418,eurosur,20,0
24419,jugendamt,13,0
24420,501,5,0
24421,regasification,5,0
24422,eurocode,7,0
24423,zoe,9,0
24424,isaak,44,0
24425,minimalism,7,0
24427,tata,11,0
24428,jahangir,9,0
24429,negroponte,12,0
24430,interstate,8,0
24431,polfer,16,0
24432,earle,9,0
24433,alexandru,7,0
24434,itunes,16,0
24435,fredrik,11,0
24436,reinfeldt,124,0
24437,881 / 2004,5,0
24438,sncb,10,0
24439,ayral,8,0
24440,crossword,9,0
24441,materiality,10,0
24442,engwirda,12,0
24443,voodoo,11,0
24444,junilistan,25,0
24445,csibi,8,0
24446,sógor,10,0
24447,tőkés,40,0
24448,nordstream,5,0
24449,azov,6,0
24450,emphysema,8,0
24452,kramer,6,0
24453,iotova,11,0
24454,knob,5,0
24455,sugaring,10,0
24456,terroir,6,0
24457,scalp,9,0
24458,hl,28,0
24459,healy,5,0
24460,gianni,9,0
24461,zeng,11,0
24462,jinyan,11,0
24463,jia,89,0
24464,imi,14,0
24465,physiology,56,0
24466,oat,14,0
24467,porridge,9,0
24468,skype,37,0
24469,tralee,6,0
24470,imc,5,0
24472,udo,9,0
24473,obrigado,8,0
24474,sussex,11,0
24475,vigenin,20,0
24476,efdi,7,0
24477,pickle,6,0
24478,eugenijus,7,0
24479,mff,95,0
24480,6,9,0
24481,nonconformist,5,0
24482,heretics,13,0
24483,quinn,32,0
24484,nash,21,0
24485,jon,32,0
24486,corzine,7,0
24487,discoverer,9,0
24488,badr,5,0
24489,hassoun,5,0
24490,willmott,16,0
24491,osh,12,0
24492,silica,8,0
24493,883 / 2004,17,0
24494,883,5,0
24495,aleppo,6,0
24497,post - adoption,8,0
24498,vhi,8,0
24500,serge,7,0
24501,pactio,33,0
24502,olisi,6,0
24503,pio censenda,5,0
24505,decadent,6,0
24506,bifida,6,0
24507,kibaki,30,0
24508,odinga,7,0
24509,lenarčič,28,0
24510,helmand,7,0
24511,countdown,12,0
24512,hammarberg,5,0
24513,vanessa,12,0
24514,danfoss,13,0
24515,igf,9,0
24516,randy,12,0
24517,webcam,13,0
24518,wired,24,0
24519,observational,6,0
24520,microalgae,14,0
24521,spartacus,15,0
24522,olisipiensis,24,0
24524,jalili,12,0
24525,archaeology,20,0
24526,archeology,5,0
24527,calligraphy,12,0
24528,pmoi,24,0
24529,vizjak,6,0
24530,marcus,11,0
24531,innocently,7,0
24532,české,8,0
24533,pivo,5,0
24534,copd,7,0
24535,trebišov,6,0
24536,incandescent,13,0
24537,carson,20,0
24538,lövin,6,0
24539,e - justice,30,0
24540,frança,25,0
24541,kke,6,0
24542,sponge,35,0
24543,eulex,94,0
24544,pieter,8,0
24545,feith,7,0
24546,515 / 97,5,0
24547,titan,81,0
24548,christel,11,0
24549,schaldemose,32,0
24550,electrocute,6,0
24551,marmite,5,0
24552,av,21,0
24553,figueres,7,0
24554,9 . 9,10,0
24555,morel,13,0
24556,1908,17,0
24557,ganley,5,0
24558,rupel,15,0
24559,dimitar,6,0
24560,stoyanov,18,0
24561,sergey,23,0
24562,sampaio,7,0
24563,piero,10,0
24564,fassino,19,0
24565,wikipedia,154,0
24566,belsat,19,0
24567,eh,39,0
24569,gacek,15,0
24571,1883,6,0
24572,doubleclick,6,0
24573,reed,25,0
24574,elsevier,5,0
24575,facebook,515,0
24576,ashworth,24,0
24577,fpas,8,0
24578,synchrony,26,0
24579,dolby,7,0
24580,1234 / 2007,9,0
24581,sd,24,0
24582,steichen,7,0
24583,2080,11,0
24585,emi,30,0
24586,uppsala,8,0
24587,shit,22,0
24588,hyperactive,13,0
24589,overactive,6,0
24590,nitrous,9,0
24591,tamás,12,0
24592,lester,32,0
24593,violet,5,0
24594,rompuy,323,0
24595,caldeira,43,0
24596,luc,6,0
24597,keller,31,0
24599,mosul,22,0
24600,mladenov,18,0
24601,wassenaar,12,0
24602,lol,22,0
24603,mahamat,5,0
24604,saleh,27,0
24605,mrs ţicău,6,0
24606,ţicău,28,0
24607,aal,10,0
24608,geeref,17,0
24609,ultrasound,41,0
24610,gertrude,18,0
24611,natalya,8,0
24612,lev,5,0
24613,gazeta,5,0
24614,yevgeny,7,0
24615,perwiz,12,0
24616,kambakhsh,18,0
24617,pachauri,10,0
24618,samsung,6,0
24619,vassiliou,90,0
24620,gruevski,15,0
24621,mlynky,5,0
24622,ceauşescu,10,0
24623,colorectal,7,0
24625,goddard,7,0
24626,liszt,5,0
24627,paganini,5,0
24628,sulphide,5,0
24630,rajendra,7,0
24631,clive,10,0
24632,ferguson,28,0
24633,christofer,5,0
24634,bakio,5,0
24636,trujillo,7,0
24637,kristallnacht,6,0
24639,1902,14,0
24640,ajax,8,0
24641,envi,8,0
24642,tte,5,0
24643,jupiter,54,0
24644,rüffert,38,0
24645,courtship,21,0
24646,efd,22,0
24647,subjectivity,21,0
24648,iconet,7,0
24649,asynchronous,5,0
24651,xbrl,9,0
24652,abdi,6,0
24653,khadijeh,6,0
24654,moghaddam,6,0
24655,mango,16,0
24656,nargis,19,0
24657,schilling,8,0
24658,shilling,7,0
24659,baramidze,7,0
24661,ginning,7,0
24662,594,15,0
24663,morphological,5,0
24664,hydrothermal,27,0
24665,galaţi,10,0
24667,roşia,14,0
24668,montană,14,0
24669,bairbre,9,0
24670,liz,12,0
24671,metin,5,0
24672,kazak,10,0
24673,gdynia,24,0
24674,futuristic,18,0
24675,futurist,7,0
24676,powerpoint,35,0
24677,itu,10,0
24678,mhz,30,0
24679,undergraduate,6,0
24681,1850,21,0
24683,meteorologist,8,0
24684,anthropic,6,0
24685,tansu,6,0
24686,timişoara,15,0
24687,temesvár,8,0
24688,billingham,44,0
24689,gábor,5,0
24690,harangozó,17,0
24691,gurus,9,0
24692,kinetic,17,0
24693,abd,10,0
24694,abyei,57,0
24695,barack,108,0
24696,margarita,7,0
24697,krsko,5,0
24698,krško,12,0
24699,greco,7,0
24700,hyperthyroidism,5,0
24701,gori,10,0
24702,chee,5,0
24703,bisphenol,12,0
24704,ka,29,0
24705,pharmacologically,18,0
24707,meroni,6,0
24708,paparizov,15,0
24709,pinker,12,0
24710,tablecloth,8,0
24711,juno,5,0
24712,libertas,5,0
24713,mirek,6,0
24714,bollywood,16,0
24715,mariann,6,0
24716,pribetich,7,0
24717,amisom,9,0
24718,gallow,9,0
24719,pitchfork,9,0
24720,jouyet,144,0
24721,tartu,6,0
24722,za,5,0
24723,omer,7,0
24724,fujitsu,5,0
24725,andrás,5,0
24726,stagflation,11,0
24727,northrop,10,0
24728,grumman,9,0
24729,condominium,5,0
24731,lafontaine,23,0
24732,silvia,12,0
24733,mister,6,0
24734,pervez,5,0
24735,"23 , 000",7,0
24736,airbaltic,6,0
24737,aerodrome,10,0
24738,afghanisation,5,0
24739,kleiner,6,0
24740,dati,34,0
24741,sushi,29,0
24742,subsidium,5,0
24743,micro - prudential,8,0
24744,bernanke,6,0
24745,emine,11,0
24746,raeva,7,0
24747,belle,16,0
24748,groom,5,0
24749,chopstick,19,0
24750,toothpick,5,0
24751,jinping,10,0
24752,ntdtv,9,0
24753,magritte,10,0
24754,euronest,55,0
24755,hamouri,5,0
24756,376,5,0
24757,lupe,6,0
24758,situational,5,0
24759,886,5,0
24760,geospatial,6,0
24761,hortefeux,20,0
24762,mckinsey,8,0
24763,pantheon,34,0
24764,orissa,27,0
24765,băsescu,33,0
24766,pilecki,12,0
24768,choreography,14,0
24769,ejn,11,0
24770,symeou,19,0
24771,tskhinvali,6,0
24772,hirsch,25,0
24773,anti - hero,12,0
24774,lefrançois,51,0
24775,oldenburg,8,0
24776,ginger,8,0
24777,eurofisc,6,0
24778,prickly,5,0
24779,chantilly,7,0
24780,brisbane,11,0
24781,éric,5,0
24782,woerth,6,0
24783,patrizia,5,0
24784,2006 / 2004,7,0
24785,besson,7,0
24786,chatel,10,0
24787,myspace,10,0
24788,gg,62,0
24789,93 / 104,5,0
24790,pictogram,8,0
24791,ld,6,0
24793,óscar arias,5,0
24794,isthmus,8,0
24795,palin,10,0
24796,fahrenheit,19,0
24797,koppa,15,0
24798,rasff,8,0
24799,druid,6,0
24800,psychoactive,12,0
24801,angelakas,8,0
24802,ote,8,0
24803,syed,8,0
24804,urine,40,0
24805,albinism,7,0
24806,pigment,39,0
24807,melanin,16,0
24808,subtropical,8,0
24809,buccaneer,5,0
24810,dăianu,7,0
24811,lehman,51,0
24812,aig,7,0
24813,rand,25,0
24814,branson,10,0
24815,łódź,5,0
24816,weblog,7,0
24817,bachelor,7,0
24818,geert,13,0
24819,bussereau,14,0
24821,malacca,6,0
24822,annecy,6,0
24823,neuron,543,0
24824,botopoulos,8,0
24825,internship,16,0
24826,swami,7,0
24827,sacks,6,0
24828,redemptive,8,0
24829,christiana,11,0
24830,tundra,18,0
24831,canonical,7,0
24832,synod,8,0
24833,ed,63,0
24834,fannie,9,0
24835,freddie,9,0
24836,buffett,13,0
24837,socialise,10,0
24838,socialize,31,0
24839,borloo,31,0
24840,dodds,10,0
24841,1899,6,0
24842,megabyte,19,0
24843,hydrogenate,5,0
24844,neonatal,11,0
24845,urinary,8,0
24846,urinal,5,0
24847,epsco,18,0
24848,cataract,18,0
24849,sârbu,28,0
24850,amira,10,0
24851,yale,62,0
24852,sartre,6,0
24853,ipod,74,0
24854,edgar,19,0
24855,messiah,9,0
24856,fortis,6,0
24857,martynov,8,0
24858,propolis,5,0
24859,heiligenkreuz,5,0
24860,kardzhali,5,0
24861,kyrenia,6,0
24862,ecris,9,0
24863,warwick,6,0
24864,dh,61,0
24865,ruding,5,0
24866,plasticity,22,0
24867,kony,13,0
24868,christchurch,10,0
24869,michigan,69,0
24870,mendel,15,0
24871,crick,11,0
24872,intrastat,16,0
24873,kodori,5,0
24874,amd,7,0
24875,paratrooper,6,0
24876,buşoi,29,0
24877,dodik,5,0
24878,shenzhen,19,0
24879,holodomor,67,0
24880,germinate,14,0
24881,sovietisation,9,0
24882,stockman,5,0
24884,602,7,0
24885,johnny,38,0
24886,depp,5,0
24887,fdlr,17,0
24888,religiosity,11,0
24889,jobbik,39,0
24890,foll,31,0
24891,empathetic,19,0
24892,empathic,10,0
24893,cyberattack,11,0
24894,masip,9,0
24895,blackberry,23,0
24896,proust,24,0
24897,cndp,14,0
24898,malu,5,0
24899,chrysler,9,0
24900,gmbh,5,0
24901,averroës,28,0
24902,averrom,18,0
24903,maimonide,5,0
24904,elijah,9,0
24905,talmud,5,0
24906,aisha,18,0
24907,cain,5,0
24908,syntax,9,0
24909,isaiah,5,0
24910,luminescence,6,0
24911,exhal,11,0
24913,boomer,31,0
24914,leper,5,0
24915,avocado,6,0
24916,mite,24,0
24917,stirling,6,0
24918,stirl,11,0
24919,abdomen,19,0
24920,duhulow,9,0
24921,kismayo,5,0
24922,paralegal,8,0
24923,bipartisan,18,0
24924,anti - crisis,15,0
24925,existentialist,6,0
24926,podimata,54,0
24927,progressivity,7,0
24928,sba,36,0
24929,fides,7,0
24930,søndergaard,28,0
24931,orthopedic,15,0
24932,mixer,6,0
24933,1083 / 2006,6,0
24934,huang,7,0
24935,porter,9,0
24936,yade,23,0
24937,1820,18,0
24938,jl,15,0
24939,mănescu,18,0
24941,munashe,5,0
24942,lymphatic,12,0
24943,visser,13,0
24944,madoff,10,0
24945,329,6,0
24946,nec,5,0
24947,juste,12,0
24948,retour,12,0
24949,eis,28,0
24950,bruguière,18,0
24951,dichloromethane,50,0
24952,dcm,35,0
24953,stripper,8,0
24954,vondra,92,0
24955,naftogaz,10,0
24956,palach,6,0
24957,adhesive,49,0
24958,philistine,11,0
24960,narodnaya,5,0
24961,volya,5,0
24962,nasha,5,0
24963,niva,5,0
24964,555,8,0
24965,unstructured,5,0
24966,selma,14,0
24967,ze,10,0
24968,tulsa,17,0
24969,nutritionist,7,0
24970,wasp,35,0
24971,bahá'í,6,0
24972,camara,38,0
24973,kastler,5,0
24974,székely,22,0
24976,braşov,6,0
24977,qimonda,64,0
24978,bentham,12,0
24979,grau,14,0
24980,supergrid,8,0
24981,desertec,45,0
24982,alcatraz,5,0
24983,booker,6,0
24984,daimler,9,0
24985,bailey,5,0
24986,megacity,25,0
24988,millstream,6,0
24989,inquisitive,5,0
24990,dumitriu,12,0
24991,bord,5,0
24992,nicolaides,5,0
24993,joel,45,0
24994,squat,6,0
24995,pv,31,0
24996,gheorghe,5,0
24997,niculescu,7,0
24998,dallas,40,0
24999,dalla,11,0
25000,eri,17,0
25001,esfri,5,0
25002,inductive,6,0
25003,gyürk,5,0
25004,aromatise,9,0
25005,aromatize,6,0
25006,whitney,25,0
25007,ayn,8,0
25008,absorbent,8,0
25009,cider,9,0
25010,sidra,5,0
25011,soloist,5,0
25012,twitter,366,0
25013,montessori,8,0
25014,kirilov,50,0
25015,evgeni,7,0
25016,tolkien,10,0
25018,ergenekon,13,0
25019,hadžić,8,0
25020,chiropractor,5,0
25021,adopter,6,0
25023,doğan,5,0
25025,tagme,6,0
25026,waie,6,0
25027,mfn,14,0
25028,mills,13,0
25029,chagos,7,0
25030,marge,7,0
25031,13 . 7,7,0
25032,compaoré,6,0
25033,immunology,7,0
25034,sub - delegation,6,0
25035,macrom-eregion,30,0
25036,macroregion,8,0
25037,macro - region,24,0
25038,contactor,5,0
25039,pietikäinen,6,0
25042,fab,6,0
25043,258 / 97,8,0
25044,geithner,5,0
25045,krugman,5,0
25046,scholz,27,0
25047,cathy,54,0
25048,gerb,8,0
25049,cossack,13,0
25050,1080 / 2006,6,0
25051,561 / 2006,5,0
25052,salvatore,8,0
25053,avatar,70,0
25054,soprano,16,0
25055,extracurricular,5,0
25056,l'aquila,22,0
25057,roxana,17,0
25058,saberi,29,0
25059,861 / 2006,9,0
25060,pinar,5,0
25061,ita,10,0
25062,salman,31,0
25063,rushdie,21,0
25064,teychenné,10,0
25065,sr technics,9,0
25066,khalid,7,0
25067,filat,5,0
25069,neris,6,0
25070,edwin,8,0
25071,swat,13,0
25072,h1n1,98,0
25073,lindblad,10,0
25074,aortic,8,0
25075,schopenhauer,6,0
25076,beetle,84,0
25077,berec,10,0
25078,gilbert,9,0
25079,hadopi,11,0
25080,brine,7,0
25081,rochester,8,0
25082,kirk,8,0
25083,stéphane,7,0
25084,decisionmaking,5,0
25085,stavreva,5,0
25086,3 . 98,8,0
25087,deductive,9,0
25088,pillay,8,0
25089,kristen,8,0
25090,lennon,9,0
25091,gregory,6,0
25092,slumdog,6,0
25093,diaphragm,26,0
25094,latency,9,0
25095,darabi,5,0
25096,andry,12,0
25098,rosales,14,0
25099,patton,7,0
25102,the ted,9,0
25105,navid,10,0
25106,bisexuality,5,0
25107,kósa,11,0
25109,ecr,161,0
25110,neda,9,0
25111,morvai,27,0
25112,dart,11,0
25113,bütikofer,18,0
25116,samecki,13,0
25117,lb,6,0
25118,monsoon,38,0
25119,westerwelle,6,0
25120,ellesmere,6,0
25121,eppink,21,0
25122,luhan,30,0
25123,theurer,9,0
25124,bannerman,5,0
25125,billström,36,0
25126,sonia,16,0
25127,alfano,19,0
25128,pvv,56,0
25129,silvestris,9,0
25130,olejniczak,6,0
25131,hallucinate,12,0
25132,zimmermann,17,0
25133,mrs zimmermann,13,0
25134,bisky,7,0
25135,nouveau,5,0
25136,tftp,61,0
25137,strasser,12,0
25139,soini,8,0
25140,zemke,9,0
25141,jf,37,0
25142,donskis,5,0
25143,ulrike,5,0
