,words,amounts,entropies
18149,jaakonsaari,6,0
18150,rinaldi,25,0
18151,parchment,6,0
18152,vollebæk,5,0
18153,14 . 8,8,0
18154,subjectively,7,0
18155,skyeurope,12,0
18156,sassoli,13,0
18157,salatto,5,0
18158,serracchiani,5,0
18159,twain,6,0
18160,8 . 8,6,0
18161,goldstone,163,0
18163,carlgren,36,0
18164,lepage,15,0
18165,redd,9,0
18166,eurofund,5,0
18167,eerp,6,0
18168,bokros,7,0
18169,stoep,12,0
18170,poker,8,0
18171,macro - prudential,7,0
18172,tamás,14,0
18173,caterpillar,6,0
18174,csdp,50,0
18175,preda,29,0
18176,gualtieri,50,0
18177,goerens,40,0
18178,pneumonia,16,0
18179,salom,9,0
18180,tagliavini,14,0
18181,orlov,40,0
18182,lyudmila,6,0
18183,alexeyeva,6,0
18184,464,6,0
18185,812,5,0
18186,soltan,6,0
18187,nightmarish,5,0
18188,cosmology,15,0
18189,dartmouth,25,0
18190,bilderberg,6,0
18191,ulvskog,8,0
18192,kowal,5,0
18193,ojuland,9,0
18194,rosbach,18,0
18195,fleckenstein,13,0
18196,2006 / 123 / ec,6,0
18197,silviu,8,0
18199,teixeira,7,0
18200,donkey,6,0
18201,tanja,12,0
18202,fajon,45,0
18204,mazzoni,17,0
18205,3 406,5,0
18206,aminatou,8,0
18207,haidar,18,0
18208,clare,8,0
18209,mistral,16,0
18210,emin,6,0
18211,hajizade,6,0
18212,1 443,6,0
18213,albrecht,9,0
18214,magistris,31,0
18215,mfa,11,0
18216,anglia,7,0
18217,propane,7,0
18218,kalfin,27,0
18220,chountis,9,0
18221,lanzarote,5,0
18223,viareggio,5,0
18224,milana,7,0
18225,paška,6,0
18226,337,5,0
18227,neanderthal,20,0
18228,neanderthals,13,0
18229,1244 / 99,5,0
18230,thaler,20,0
18231,madlener,17,0
18232,burkha,9,0
18233,mombasa,5,0
18234,inter - pillar,5,0
18235,hyaric,8,0
18236,šefčovič,80,0
18237,scurria,8,0
18238,coates,12,0
18239,efd,12,0
18241,barley,5,0
18242,heijmans,6,0
18243,brabant,14,0
18244,steiermark,5,0
18245,creutzmann,7,0
18246,Jan-10,5,0
18247,Mar-10,6,0
18248,inta,5,0
18249,tactile,7,0
18250,"25 , 000",30,0
18251,maroš,7,0
18252,wellcome,5,0
18253,lieberman,5,0
18254,striffler,20,0
18255,becerril,12,0
18256,barrio,10,0
18257,jáuregui,26,0
18258,atondo,14,0
18259,cancian,36,0
18260,provera,31,0
18261,iacolino,5,0
18262,crescenzio,12,0
18263,rivellini,43,0
18264,comi,10,0
18265,fontana,13,0
18266,zanicchi,7,0
18267,zalba,9,0
18268,bidegain,9,0
18269,bella,5,0
18270,balčytis,9,0
18271,hazara,7,0
18272,danjean,46,0
18273,barandica,6,0
18274,griffin,5,0
18275,dunning,8,0
18276,schaake,18,0
18277,boal,5,0
18278,ohio,21,0
18279,icesave,12,0
18280,haitians,19,0
18281,juvin,19,0
18282,ashura,5,0
18283,lochbihler,13,0
18284,mousavi,12,0
18285,shiva,5,0
18286,sina,5,0
18288,oettinger,165,0
18289,jason,16,0
18290,kadenbach,9,0
18291,bearder,8,0
18292,sosa,8,0
18293,wagner,9,0
18294,hello,14,0
18295,hedegaard,49,0
18296,climategate,5,0
18297,espinosa,9,0
18298,arizona,17,0
18299,noordwijk,10,0
18300,tekel,6,0
18301,áder,5,0
18302,enciu,8,0
18303,meissner,38,0
18304,dalen,18,0
18305,cutaş,14,0
18306,cătălin,6,0
18307,sorin,5,0
18308,panoramic,6,0
18309,regner,8,0
18310,chamari,5,0
18311,baudis,14,0
18312,liu xiaobo,50,0
18313,liu xia,8,0
18314,maguindanao,7,0
18315,zasada,8,0
18316,juarez,5,0
18317,patrão,29,0
18318,metropolis,5,0
18319,valori,5,0
18320,rubalcaba,11,0
18321,domenici,16,0
18322,lamberts,26,0
18323,colonoscopy,9,0
18324,reilly,6,0
18325,georgieva,63,0
18326,andor,76,0
18327,dalli,117,0
18328,cioloş,70,0
18331,canfin,16,0
18332,feio,59,0
18333,papanikolaou,17,0
18334,muñiz,9,0
18335,zoran,10,0
18336,kosor,8,0
18337,lisek,13,0
18339,klute,12,0
18340,autopsy,14,0
18341,apostasy,5,0
18342,nle,23,0
18343,rivasi,15,0
18344,obermayr,10,0
18346,disoriented,5,0
18347,jadot,31,0
18348,niccolò,7,0
18349,juliet,10,0
18351,jędrzejewska,18,0
18352,edouard,6,0
18353,orlando,99,0
18354,tamayo,16,0
18355,ghilad,5,0
18356,54th,12,0
18357,céu,5,0
18358,damanaki,36,0
18359,jeff,32,0
18360,geoff,6,0
18361,arsenis,15,0
18362,cadec,35,0
18363,buizingen,12,0
18364,claudia,5,0
18365,bandera,8,0
18366,kalinowski,5,0
18367,haglund,20,0
18368,xynthia,72,0
18369,kitten,12,0
18370,agnew,6,0
18372,scicluna,18,0
18373,swinburne,17,0
18374,ranner,8,0
18375,thun,22,0
18376,hohenstein,15,0
18377,hoang,17,0
18378,ngoc,18,0
18379,kožušník,8,0
18380,karmann,6,0
18381,semid-ptrailer,11,0
18382,562,8,0
18383,rima,5,0
18384,carvalho,17,0
18385,blinkevičiūtė,5,0
18386,atp,7,0
18387,yannick,11,0
18388,732 / 2008,6,0
18389,arnaud,5,0
18390,bien,5,0
18391,deutsch,32,0
18392,eyebrow,5,0
18393,uspaskich,5,0
18394,fariñas,18,0
18395,morkūnaitė,7,0
18396,kristalina,7,0
18397,concepción,5,0
18398,piñera,7,0
18399,528,8,0
18400,mapuche,6,0
18401,psalm,6,0
18402,alberta,5,0
18403,tijuana,8,0
18404,häfner,14,0
18405,scottà,10,0
18406,dacian,5,0
18407,premiere,8,0
18408,multi - resistant,6,0
18409,giegold,5,0
18410,evocative,9,0
18411,esrb,6,0
18412,369,6,0
18413,constâncio,12,0
18414,banco,5,0
18415,283,5,0
18416,278,5,0
18417,connie,5,0
18418,kuznets,5,0
18419,migalski,5,0
18420,attic,6,0
18421,volcanoe,23,0
18422,dorfmann,8,0
18423,biophysical,8,0
18424,daerden,9,0
18425,ipad,39,0
18426,bishkek,6,0
18427,bakiyev,17,0
18428,ceta,5,0
18430,dantin,6,0
18431,geier,13,0
18432,gerbrandy,8,0
18433,echa,6,0
18434,hohlmeier,13,0
18435,fayot,57,0
18436,colorado,17,0
18437,hory,39,0
18438,cylinder,28,0
18439,zeit,6,0
18440,barry,6,0
18441,turunen,10,0
18442,wikström,11,0
18443,recharging,6,0
18444,matias,49,0
18445,merkies,30,0
18446,boc,6,0
18447,kfw,6,0
18448,aaa,11,0
18449,mrs győri,43,0
18450,győri,13,0
18451,auconie,6,0
18452,umaru,5,0
18454,lyndon,7,0
18455,hobbes,5,0
18456,easo,7,0
18457,alves,10,0
18458,exchanger,5,0
18459,perello,14,0
18460,herrera,5,0
18461,marcelino,6,0
18462,sinclaire,10,0
18463,louisiana,6,0
18464,piper,5,0
18465,deepwater,10,0
18466,goulard,39,0
18467,thrombin,53,0
18468,lastra,14,0
18469,dissertation,9,0
18470,ufm,17,0
18471,kt,11,0
18472,shahbaz,25,0
18473,bhatti,39,0
18475,comunidad,18,0
18476,valenciana,22,0
18477,eti,5,0
18479,solvable,11,0
18480,sylvie,12,0
18481,fitch,5,0
18482,pdf,6,0
18483,eia,12,0
18484,hyena,6,0
18485,geoghegan,13,0
18486,nedelcheva,37,0
18487,gróbarczyk,8,0
18488,farai,29,0
18489,maguwu,39,0
18490,marange,7,0
18491,afiuni,28,0
18492,impulsive,6,0
18493,ogłaszam,5,0
18494,wznowienie,5,0
18495,sesji,5,0
18496,parlamentu,6,0
18497,europejskiego,5,0
18498,przerwane,5,0
18499,czwartek,5,0
18500,sakineh,10,0
18501,ashtiani,7,0
18502,726 / 2004,7,0
18503,2001 / 83 / ec,6,0
18504,magnitsky,19,0
18505,chastel,49,0
18506,natasha,27,0
18507,ajka,7,0
18508,nagoya,69,0
18509,teeb,5,0
18510,serengeti,6,0
18511,ssgi,11,0
18512,németh,6,0
18514,luanda,10,0
18515,danfoss,13,0
18516,linak,10,0
18517,maizière,6,0
18518,nace,91,0
18519,geomorphological,6,0
18520,neafc,32,0
18521,ccamlr,18,0
18522,faroe,13,0
18523,faroes,5,0
18524,87a,15,0
18525,nordjylland,14,0
18526,nxp,9,0
18527,2009 / 42 / ec,5,0
18528,512,12,0
18529,gelderland,19,0
18530,2 405 671,5,0
18531,norte,10,0
18532,Jan-11,7,0
18533,wathelet,99,0
18534,hartong,12,0
18535,deauville,27,0
18536,ici+,5,0
18538,kolontár,6,0
18539,marisa,6,0
18540,cnil,13,0
18542,18 . 3,5,0
18543,nrps,5,0
18544,prato,6,0
18545,593,12,0
18546,blade,12,0
18547,parmesan,5,0
18548,bernie,5,0
18549,imp,10,0
18550,rusty,6,0
18551,pirillo,5,0
18552,wikileaks,48,0
18553,balz,16,0
18554,kovatchev,5,0
18555,663 / 2009,7,0
18556,zver,21,0
18557,546 / 2009,16,0
18558,1927 / 2006,13,0
18559,eepr,5,0
18560,gmt,9,0
18561,fp8,5,0
18562,mystic,5,0
18563,kuhn,32,0
18564,overconsumption,6,0
18565,roh,19,0
18566,rohs,5,0
18568,henegouwen,7,0
18569,polymer,10,0
18570,noord,20,0
18571,zuid,17,0
18572,overijssel,9,0
18573,1849,5,0
18574,Aug-10,8,0
18575,598,9,0
18576,2026,5,0
18577,mite,5,0
18578,kolarska,23,0
18579,bobińska,23,0
18580,bendtsen,38,0
18581,rohde,5,0
18582,eickhout,8,0
18583,gdaim,12,0
18584,izyk,12,0
18585,eci,10,0
18586,asia bibi,6,0
18587,tirana,29,0
18588,mamuth,6,0
18589,constantin,5,0
18590,heidelberger,17,0
18591,druckmaschinen,7,0
18592,wielkopolskie,9,0
18593,cegielski,5,0
18594,cbrn,41,0
18595,35 . 6,6,0
18596,mura,12,0
18597,2 554,11,0
18598,544,10,0
18599,508,11,0
18600,eeds,8,0
18601,s . l .,6,0
18602,unipersonal,6,0
18603,hankiss,22,0
18604,dine,7,0
18606,assange,29,0
18607,paypal,7,0
18608,leterme,24,0
18609,rutte,5,0
18610,osteoporosis,13,0
18611,carnot,9,0
18612,nadja,7,0
18614,batman,13,0
18615,pro - social,5,0
18616,alassane,17,0
18617,gothic,10,0
18618,archetype,8,0
18619,buttock,7,0
18620,bahati,12,0
18621,bouazizi,7,0
18622,vpas,8,0
18623,vpa,10,0
18624,cellular,25,0
18625,alois,7,0
18626,márai,6,0
18627,botanical,5,0
18628,ágnes,11,0
18629,1906,6,0
18630,salmaan,31,0
18631,taseer,56,0
18632,punjab,24,0
18633,epiphany,7,0
18634,pew,10,0
18635,sannikov,6,0
18636,ungureanu,16,0
18637,mikhalevich,14,0
18638,libyans,10,0
18639,fatwa,8,0
18640,nasrin,33,0
18641,sotoudeh,37,0
18642,zahra,7,0
18643,bahrami,8,0
18644,ahari,5,0
18645,kato,40,0
18646,sputnik,19,0
18647,accenture,9,0
18649,balzani,52,0
18650,preclinical,5,0
18651,bcg,6,0
18652,numeru,7,0
18653,clausus,7,0
18654,enria,5,0
18655,bernardino,5,0
18656,eiopa,5,0
18657,isotope,12,0
18658,myopic,5,0
18659,porch,6,0
18660,gallon,15,0
18661,lcf,8,0
18662,julie,6,0
18663,viagra,5,0
18664,benfluorex,8,0
18666,martonyi,17,0
18667,"130 , 000",6,0
18668,"35 , 000",14,0
18669,ema,6,0
18670,spasm,6,0
18671,preah,10,0
18672,vihear,10,0
18673,buddha,14,0
18674,buda,5,0
18675,muhammed,7,0
18676,taher,6,0
18677,thabet,8,0
18678,samoum,11,0
18679,gfcm,57,0
18680,ales,13,0
18681,wögerbauer,9,0
18682,eratosthenes,6,0
18683,1924,5,0
18684,selenium,6,0
18685,bitch,7,0
18686,pharmacology,5,0
18687,reindustrialisation,8,0
18688,makeup,8,0
18689,karoubi,9,0
18690,stuxnet,11,0
18691,queensland,7,0
18692,radina,5,0
18693,53rd,12,0
18694,kashgar,47,0
18696,stoic,12,0
18697,kalniete,16,0
18698,bradley,5,0
18699,1942,7,0
18700,55 / 2008,10,0
18701,praet,15,0
18702,farkas,13,0
18703,montalvo,12,0
18704,ronan,7,0
18705,kerr,61,0
18706,weiwei,39,0
18707,barbary,5,0
18708,michaela,6,0
18709,dundalk,5,0
18710,2001 / 55 / ec,6,0
18711,escudo,5,0
18712,podkarpackie,17,0
18713,docosahexaenoic,6,0
18714,dha,45,0
18715,čr,11,0
18716,428 / 2009,5,0
18717,ecas,15,0
18718,robot,476,0
18719,benz,6,0
18720,grelier,16,0
18721,lovable,5,0
18722,182 . 4,12,0
18723,ceas,7,0
18724,cochrane,12,0
18725,ensreg,9,0
18726,sweater,8,0
18727,rovno,15,0
18728,unoci,5,0
18729,poczobut,5,0
18730,virginity,11,0
18731,inactivated,14,0
18732,inactivate,9,0
18733,mbp,6,0
18734,stavrakakis,11,0
18735,prespa,22,0
18736,wasn't,12,0
18738,anthropologist,30,0
18739,2003 / 37 / ec,8,0
18740,80 / 720 / eec,5,0
18741,1215 / 2009,9,0
18742,va,6,0
18743,kármán,9,0
18744,osha,6,0
18746,inflammation,5,0
18747,avatar,5,0
18748,ecec,10,0
18749,philistine,8,0
18750,ccis,17,0
18751,ehec,22,0
18752,indect,10,0
18753,falbr,17,0
18754,e coli,13,0
18755,salad,10,0
18756,wessberg,13,0
18757,1541 / 98,7,0
18758,zuckerberg,6,0
18759,trudeau,7,0
18760,disselkoen,8,0
18761,cattenom,9,0
18762,reversibility,7,0
18763,isabelle,8,0
18764,2 834,15,0
18765,hc,8,0
18766,lm,6,0
18767,thermie,17,0
18769,pollack,29,0
18772,rex,9,0
18773,telkämper,56,0
18774,castricum,37,0
18775,mcintosh,51,0
18776,soltwedel,18,0
18777,schäfer,10,0
18779,ciba,7,0
18780,geigy,12,0
18781,burtone,51,0
18782,methadone,5,0
18783,coene,33,0
18784,tobback,7,0
18785,decriminalize,5,0
18786,kinkel,8,0
18787,kjer,25,0
18788,#NAME?,10,0
18789,killilea,36,0
18790,kellett,9,0
18792,poggiolini,15,0
18793,fabre,47,0
18794,aubrespy,66,0
18795,dini,28,0
18796,mechanization,5,0
18798,cabrol,55,0
18799,estevan,20,0
18800,bolea,22,0
18801,pimenta,82,0
18803,sindal,33,0
18804,pettinari,29,0
18805,oddy,57,0
18806,crampton,31,0
18807,broek,81,0
18808,hogg,21,0
18809,weissmann,7,0
18810,kirsten,11,0
18811,molitor,7,0
18812,eisma,63,0
18813,silguy,92,0
18814,em,10,0
18815,connecticut,11,0
18816,pasty,96,0
18817,zulu,5,0
18818,seillier,6,0
18819,vecchi,19,0
18820,donnay,10,0
18821,ecomog,6,0
18822,bakun,6,0
18823,elmalan,9,0
18824,malone,35,0
18825,ctbt,11,0
18826,chesa,12,0
18827,piquer,18,0
18828,pastel,6,0
18829,prosthetics,6,0
18830,prosthetic,16,0
18831,belga,5,0
18832,parodi,45,0
18833,stoicism,5,0
18834,farassino,8,0
18835,euret,11,0
18836,cern,13,0
18839,hallam,56,0
18840,newman,40,0
18841,rolf,10,0
18842,bionic,46,0
18843,scapagnini,25,0
18844,infrared,31,0
18845,malerba,36,0
18846,wijsenbeek,91,0
18847,putten,17,0
18848,cassidy,35,0
18849,ems,23,0
18850,pred-in,6,0
18851,waigel,18,0
18852,sterilize,8,0
18853,kofoed,10,0
18854,pesca,9,0
18855,allan,17,0
18856,ccbe,5,0
18857,etsi,6,0
18858,hardstaff,42,0
18859,crawley,8,0
18860,irene,5,0
18861,jelly,5,0
18862,metten,89,0
18863,mrs larive,14,0
18864,leghold,6,0
18865,3254 / 91,9,0
18866,fantuzzi,72,0
18867,lymphatic,6,0
18868,resider,5,0
18869,upe,9,0
18870,85 / 337,5,0
18871,moniz,18,0
18872,dounreay,12,0
18873,van dijk,20,0
18874,d3,9,0
18875,chanterie,58,0
18876,cse (,5,0
18877,rehder,56,0
18878,mcaliskey,7,0
18879,wemheuer,38,0
18880,138a,9,0
18881,brinkhorst,87,0
18882,retex,13,0
18883,lindholm,32,0
18884,lindqvist,57,0
18885,lis,11,0
18886,funk,53,0
18887,kestelijn,30,0
18888,sierens,22,0
18889,sacu,6,0
18890,ahlqvist,21,0
18891,lindeperg,38,0
18892,lukas,10,0
18893,imaz,19,0
18894,"160 , 000",5,0
18895,castagnède,28,0
18897,eliot,6,0
18898,bardong,22,0
18899,paasio,7,0
18901,sainjon,54,0
18902,mierlo,43,0
18903,patijn,23,0
18904,xxiv,16,0
18905,isdn,6,0
18906,aunt,13,0
18907,auntie,9,0
18908,"12 , 500",5,0
18909,teverson,43,0
18911,", holm",6,0
18912,biotoxin,5,0
18913,janssen,24,0
18914,raay,25,0
18915,carrère,16,0
18916,conductive,6,0
18917,danesin,20,0
18918,couto,48,0
18919,atrophy,5,0
18920,ojala,38,0
18921,heinisch,35,0
18922,pailler,23,0
18923,bontempi,65,0
18924,gallou,12,0
18925,roisín,5,0
18926,schmidbauer,60,0
18927,exeter,5,0
18928,schaffner,20,0
18929,mrs schaffner,15,0
18930,lambraki,18,0
18931,k . 9,6,0
18932,mrs barthet,7,0
18933,botz,12,0
18934,melkert,8,0
18935,garosci,31,0
18936,robe,6,0
18937,pitchfork,6,0
18938,rosado,55,0
18939,vasa,5,0
18940,93 / 75,6,0
18941,sören,10,0
18942,wibe,72,0
18943,vallvé,20,0
18944,tamino,16,0
18945,urbahn,14,0
18946,ullmann,11,0
18947,brunner,13,0
18948,wole,6,0
18949,florio,12,0
18950,zeroual,8,0
18951,guevara,6,0
18952,nikitas,5,0
18953,megahy,6,0
18954,lomas,13,0
18955,96 ),5,0
18956,caccavale,25,0
18957,mosiek,11,0
18958,onp,7,0
18959,pons,7,0
18960,grau,7,0
18961,lambrias,5,0
18962,barros,45,0
18963,lenz,70,0
18964,garcía arias,15,0
18965,sarkouhi,9,0
18966,léonard,5,0
18967,bladel,56,0
18968,aboriginal,5,0
18969,azzolini,51,0
18970,vandemeulebroucke,11,0
18971,mégret,7,0
18972,leprosy,6,0
18973,colino,31,0
18974,waddington,77,0
18975,eclectic,5,0
18976,guinebertière,8,0
18977,harold,14,0
18978,jerry,7,0
18979,hilton,5,0
18981,ryynänen,20,0
18982,konver,17,0
18983,den broek,6,0
18984,graziani,24,0
18985,truscott,20,0
18986,2078,14,0
18987,carbo,6,0
18988,"1 , 700",5,0
18989,bianco,6,0
18990,papakyriazis,20,0
18991,sherlock,6,0
18992,giansily,83,0
18993,comedy,42,0
18994,pradier,35,0
18995,caliban,7,0
18996,fatos,12,0
18997,"18 , 000",8,0
18998,frischenschlager,33,0
19000,electrochemical,8,0
19001,colajanni,14,0
19002,moorhouse,43,0
19003,har,8,0
19004,homa,8,0
19005,photojournalist,7,0
19006,psychopathy,5,0
19007,pepsi,10,0
19008,epidemiologist,5,0
19009,harrison,54,0
19010,tappin,51,0
19011,immobilize,5,0
19012,willockx,22,0
19013,fourçans,52,0
19015,aristocratic,5,0
19016,kendal,5,0
19017,87 / 373,5,0
19018,"45 , 000",10,0
19019,ecmm,5,0
19020,hindley,19,0
19021,mamère,10,0
19023,obd,6,0
19024,primakov,10,0
19025,tindemans,134,0
19026,tindeman,19,0
19027,jeep,6,0
19028,monfils,19,0
19029,cfa,10,0
19030,elise,9,0
19031,belenguer,24,0
19032,carmelo,6,0
19033,mather,16,0
19034,allopathic,6,0
19035,"14 , 000",10,0
19036,amadeo,20,0
19037,todini,19,0
19038,elchlepp,45,0
19040,adfl,10,0
19041,castellina,8,0
19042,belo,5,0
19043,rugmark,6,0
19044,schlechter,9,0
19045,"9 , 000",10,0
19046,secchi,76,0
19047,k . 6,5,0
19049,sheen,9,0
19050,rivera icaza,17,0
19051,graenitz,31,0
19052,bennasar,19,0
19053,simulcrypt,5,0
19054,poisson,14,0
19056,antony,6,0
19057,bla,5,0
19058,blah,49,0
19059,cunningham,21,0
19060,de luca,22,0
19061,svevo,22,0
19062,keyboard,6,0
19063,noah,12,0
19064,366a,8,0
19065,torry,8,0
19066,denver,13,0
19067,arroni,16,0
19069,agrimonetary,7,0
19070,hendrick,12,0
19071,ripa,14,0
19072,guigou,5,0
19073,pinel,5,0
19074,añoveros,11,0
19075,trias,12,0
19076,bes,12,0
19077,w . g .,5,0
19078,savanna,12,0
19079,lööw,14,0
19080,basi,7,0
19081,marrow,6,0
19082,boden,8,0
19083,vranitzky,6,0
19084,wohlfart,26,0
19085,iversen,18,0
19086,mouskouri,25,0
19087,artm,11,0
19088,nostril,7,0
19089,ranariddh,6,0
19090,verrier,11,0
19091,leperre,7,0
19092,lawrence,7,0
19093,kokkola,23,0
19094,marlene,8,0
19095,apollo,16,0
19096,fischbach,19,0
19098,r4,7,0
19099,csi,13,0
19100,arbed,6,0
19101,d'amato,5,0
19102,trnc,5,0
19103,clerides,5,0
19104,allende,14,0
19105,culham,5,0
19106,lassus,17,0
19107,sumatra,8,0
19108,areitio,11,0
19109,1812,5,0
19112,copier,5,0
19113,replicator,8,0
19114,meditation,25,0
19115,"12 , 000",24,0
19116,bromate,7,0
19117,Apr-89,5,0
19118,th,9,0
19119,nisin,7,0
19120,meana,13,0
19121,souha,10,0
19122,bechara,7,0
19123,acryl,8,0
19124,hallandsåsen,8,0
19125,daskalaki,21,0
19126,nectarine,6,0
19127,melissa,5,0
19128,"17 , 000",7,0
19129,ceep,5,0
19130,pacte,6,0
19131,dl,6,0
19132,etymology,5,0
19133,deity,6,0
19134,baraldini,8,0
19135,malangré,5,0
19136,bazin,13,0
19137,paralyzed,10,0
19138,gillis,7,0
19139,nirvana,9,0
19140,maid,5,0
19141,waitress,10,0
19142,reim,5,0
19143,abiola,14,0
19144,dissection,6,0
19145,lockheed,6,0
19146,acteal,12,0
19147,reymond,18,0
19148,16 . 3,6,0
19149,eurolaw,6,0
19150,mussel,5,0
19151,castagnetti,12,0
19152,henderson,63,0
19153,doug,15,0
19154,announcer,5,0
19156,helmut hofer,5,0
19157,cmu,12,0
19158,tolstoy,7,0
19159,molecular,42,0
19160,inanimate,7,0
19161,viceconte,14,0
19163,anjouan,8,0
19164,hawaii,24,0
19165,pinocchio,5,0
19166,eeig,16,0
19167,47 . 5,8,0
19168,ev,7,0
19169,grocery,6,0
19170,cfo,14,0
19171,yoruba,5,0
19172,zueco,6,0
19173,ibn,8,0
19174,pörtschach,60,0
19175,hubris,5,0
19176,adami,5,0
19177,petritsch,5,0
19178,sisó,6,0
19179,cruellas,6,0
19180,juste,5,0
19181,drogenbos,7,0
19182,semira,20,0
19183,adamu,19,0
19184,taslima,10,0
19185,nasreen,15,0
19186,mohamad,5,0
19187,hernando,5,0
19188,schiedermeier,10,0
19189,otila,18,0
19190,dj,17,0
19191,williamson,7,0
19192,goedbloed,6,0
19193,bruce,11,0
19194,locking,5,0
19195,trolley,5,0
19196,xerox,26,0
19197,prozac,5,0
19198,1927,5,0
19199,hbo,5,0
19200,binary,17,0
19201,israelites,6,0
19202,mendes,7,0
19203,bota,8,0
19205,entropy,43,0
19206,haarp,5,0
19207,coupon,7,0
19208,carbohydrate,18,0
19209,carb,7,0
19210,hannay,6,0
19211,tenojoki,5,0
19212,harriet,19,0
19213,veronica,24,0
19214,marschall,8,0
19215,unpredep,6,0
19216,polyester,6,0
19217,fleece,5,0
19218,lysine,5,0
19219,funke,5,0
19220,"7 , 500",8,0
19221,enceladus,14,0
19222,bathtub,6,0
19223,koutsikou,10,0
19224,fright,7,0
19225,barayagwiza,5,0
19226,"1 , 200",10,0
19227,"83 , 468",5,0
19228,tipper,6,0
19229,tennessee,8,0
19230,nashville,5,0
19231,monterey,5,0
19233,at ted,52,0
19234,atpt,18,0
19235,anderson,16,0
19236,", '",5,0
19237,walmart,5,0
19238,zullinger,6,0
19239,matt,7,0
19240,lakota,21,0
19241,sioux,11,0
19242,pine ridge,5,0
19244,laramie,5,0
19245,minnesota,5,0
19246,1868,8,0
19247,1877,5,0
19248,1492,6,0
19249,hmm,6,0
19250,calculus,12,0
19251,jazz,20,0
19252,pancrea,11,0
19253,magnetism,8,0
19254,artifact,12,0
19255,erectus,13,0
19256,carnegie,6,0
19258,breeze,8,0
19259,graffiti,5,0
19260,nfl,9,0
19261,cdc,7,0
19262,sufi,7,0
19263,lemonade,9,0
19264,midwest,5,0
19266,instagram,19,0
19268,marvin,5,0
19269,angular,6,0
19270,coil,6,0
19271,evelyn,10,0
19272,crappy,5,0
19273,bronx,25,0
19274,sheila,7,0
19275,uber,36,0
19276,freshman,9,0
19277,roommate,9,0
19278,randomness,5,0
19279,linkedin,11,0
19280,rufus,5,0
19281,rg,11,0
19282,quiz,6,0
19283,elon,19,0
19284,musk,13,0
19285,earring,6,0
19286,prefrontal,30,0
19288,hippocampus,14,0
19289,workout,5,0
19290,neurotransmitters,19,0
19291,neurotransmitter,7,0
19292,flickr,21,0
19293,zipcar,12,0
19294,beverly,9,0
19295,dereck,5,0
19296,bj,11,0
19297,buffett,13,0
19298,carrie,6,0
19299,l . a .,6,0
19300,andy,5,0
19301,mountaintop,5,0
19303,narrator,35,0
19304,pollock,5,0
19305,wow,50,0
19306,forer,5,0
19307,hump,14,0
19308,rhythmic,9,0
19309,neuronal,8,0
19311,metronome,8,0
19312,radiologist,10,0
19314,biopsy,7,0
19315,mbi,6,0
19317,anthropology,8,0
19318,paleontologist,5,0
19319,subatomic,8,0
19320,ubuntu,8,0
19321,scalable,5,0
19322,thermostat,15,0
19323,goldilock,10,0
19324,baltimore,12,0
19325,catheter,8,0
19326,ph,8,0
19327,cleveland,7,0
19328,etsy,5,0
19329,whatsapp,5,0
19330,oakland,22,0
19331,biomimicry,7,0
19332,"24 , 000",8,0
19334,robotic,55,0
19336,2027,9,0
19337,bandura,10,0
19338,brooklyn,11,0
19339,muffin,10,0
19340,billy,5,0
19342,♫ ♫,267,0
19343,hitchcock,5,0
19344,radcliffe,5,0
19345,canyon,5,0
19346,tarahumara,13,0
19347,jenn,5,0
19348,yoga,7,0
19349,hum,12,0
19350,kismet,5,0
19351,experimenter,5,0
19352,nathan,8,0
19353,telepresence,5,0
19354,hexagon,7,0
19355,cliche,7,0
19356,vanier,5,0
19357,dorothy,9,0
19358,crohn,5,0
19359,kibera,6,0
19360,tedx,15,0
19361,ruby,7,0
19362,mela,8,0
19363,kumbh,5,0
19364,genealogy,5,0
19365,shaman,7,0
19366,neutron,6,0
19367,harbor,8,0
19368,wk,16,0
19369,jk,8,0
19371,pee,6,0
19372,medicaid,7,0
19373,biomaterial,14,0
19374,algebra,11,0
19375,altos,7,0
19376,algorithmic,10,0
19377,justin,14,0
19378,bieber,11,0
19379,skyscraper,14,0
19380,1870,5,0
19381,backpack,15,0
19382,freud,16,0
19383,galactic,6,0
19384,ligo,13,0
19387,multiverse,30,0
19390,ooh,13,0
19391,hoodie,7,0
19392,bonobo,22,0
19393,photoshop,12,0
19394,nucleic,5,0
19395,cockroach,22,0
19396,roach,6,0
19397,darpa,7,0
19398,saliva,8,0
19399,exoskeleton,9,0
19400,amanda,13,0
19401,gait,6,0
19402,omg,6,0
19403,dough,6,0
19404,watermelon,6,0
19405,mk,15,0
19406,armpit,8,0
19407,yogi,5,0
19408,wii,5,0
19409,oprah,8,0
19410,archeologist,5,0
19411,archaeologist,12,0
19412,denser,6,0
19413,supernova,10,0
19414,supernovae,11,0
19415,intergalactic,8,0
19416,chaz,8,0
19417,hal,6,0
19418,cosmological,9,0
19419,missouri,9,0
19420,secrete,13,0
19421,pluripotent,9,0
19422,multipotentialite,11,0
19423,portland,13,0
19424,astrophysicist,5,0
19425,cosmologist,6,0
19426,neutrino,5,0
19427,creationist,6,0
19428,dawkins,6,0
19429,aveling,6,0
19430,geneticist,17,0
19431,kruger,11,0
19432,abalone,6,0
