,words,amounts,entropies
24698,belsat,19,0
24700,hey,67,0
24701,oiga,9,0
24702,ey,6,0
24703,gacek,15,0
24704,nkunda,14,0
24705,nkundo,7,0
24706,1883,6,0
24707,doubleclick,6,0
24708,reed,25,0
24709,elsevier,5,0
24710,facebook,515,0
24711,ashworth,24,0
24712,aap,8,0
24714,dolby,7,0
24715,1234 / 2007,9,0
24716,sd,24,0
24717,steichen,7,0
24718,2080,11,0
24719,dac,7,0
24720,drc,7,0
24721,ime,30,0
24722,uppsala,8,0
24725,nitroso,9,0
24726,tamás,12,0
24727,lester,32,0
24728,violeta,5,0
24729,rompuy,323,0
24730,caldeira,43,0
24731,luc,6,0
24732,keller,31,0
24733,into,6,0
24734,inta,11,0
24735,mosul,22,0
24736,mladenov,18,0
24737,wassenaar,12,0
24738,lol,22,0
24739,mahamat,5,0
24740,saleh,27,0
24742,aal,10,0
24743,geeref,17,0
24744,ultrasonido,41,0
24745,gertrude,18,0
24746,natalya,8,0
24747,lev,5,0
24748,gazeta,5,0
24749,yevgeny,7,0
24750,perwez,12,0
24751,kambakhsh,18,0
24752,pachauri,10,0
24753,8011000,18,0
24754,samsung,6,0
24755,vassiliou,90,0
24756,gruevski,15,0
24757,mlynky,5,0
24758,ceauşescu,10,0
24759,colorrectal,7,0
24760,jeleva,8,0
24761,jelevo,5,0
24762,goddard,7,0
24763,liszt,5,0
24764,paganini,5,0
24766,rajendra,7,0
24767,clive,10,0
24768,ferguson,28,0
24769,christofer,5,0
24770,bakio,5,0
24771,jáno,10,0
24772,jános,7,0
24773,trujillo,7,0
24774,kristallnacht,6,0
24775,esquiador,12,0
24776,esquiadora,8,0
24777,1902,14,0
24778,organizacional,14,0
24779,ajax,8,0
24780,envi,8,0
24781,tte,5,0
24782,júpiter,54,0
24783,rüffert,38,0
24784,cortejo,21,0
24785,efd,22,0
24786,subjetividad,21,0
24787,transformacional,7,0
24788,iconet,7,0
24789,asincrónico,5,0
24790,interiorizar,12,0
24791,fcnic,6,0
24792,iascf,19,0
24793,xbrl,9,0
24794,abdi,6,0
24795,khadijeh,6,0
24796,moghaddam,6,0
24797,mango,16,0
24798,nargi,19,0
24800,baramidze,7,0
24801,obamo,274,0
24802,obama,321,0
24803,desmotador,7,0
24804,594,15,0
24805,morfológico,5,0
24806,hidrotermal,27,0
24807,galaţi,10,0
24808,trolls,14,0
24809,troll,6,0
24810,trol,18,0
24811,roşia,14,0
24812,montană,14,0
24813,bairbre,9,0
24814,liz,12,0
24815,metin,5,0
24816,kazak,10,0
24817,gdynia,24,0
24818,90070000,7,0
24820,powerpoint,35,0
24821,uit,10,0
24822,mhz,30,0
24823,pregrado,6,0
24824,oregón,31,0
24825,oregon,16,0
24826,1850,21,0
24827,supercomputadora,35,0
24828,supercomputador,5,0
24829,meteorólogo,8,0
24830,antrópico,6,0
24831,tansu,6,0
24832,timişoara,15,0
24833,temesvár,8,0
24834,billingham,44,0
24835,gábor,5,0
24836,harangozó,17,0
24837,gurús,9,0
24838,cinético,17,0
24839,abd,10,0
24840,abyei,57,0
24841,barack,108,0
24842,tmi,5,0
24843,margarita,7,0
24844,krsko,5,0
24845,krško,12,0
24846,greco,7,0
24847,hipertiroidismo,5,0
24848,gori,10,0
24849,chee,5,0
24850,bisfenol,12,0
24851,ka,29,0
24852,farmacológicamente,18,0
24853,bioresiduo,6,0
24854,biorresiduo,21,0
24855,meroni,6,0
24856,paparizov,15,0
24857,pinker,12,0
24858,mantel,8,0
24859,juno,5,0
24860,liberta,5,0
24861,mirek,6,0
24862,bollywood,16,0
24863,mariann,6,0
24864,pribetich,7,0
24865,amisom,9,0
24867,jouyet,144,0
24868,tartu,6,0
24869,za,5,0
24870,omer,7,0
24871,fujitsu,5,0
24872,andrás,5,0
24873,estanflación,11,0
24874,northrop,10,0
24875,grumman,9,0
24876,aperitivo,11,0
24877,condominio,5,0
24878,dimensional,7,0
24879,bidimensional,7,0
24880,lafontaine,23,0
24881,silvia,12,0
24882,mister,6,0
24883,pervez,5,0
24884,23 000,7,0
24885,airbaltic,6,0
24886,aeródromo,10,0
24887,afganización,5,0
24888,kleiner,6,0
24889,dati,34,0
24890,sushi,29,0
24891,subsidium,5,0
24892,microprudencial,8,0
24893,bernanke,6,0
24894,emine,11,0
24895,raeva,7,0
24896,belle,16,0
24897,acicalar,5,0
24899,jinping,10,0
24900,ntdtv,9,0
24901,magritte,10,0
24902,euronest,55,0
24903,hamouri,5,0
24904,376,5,0
24905,lupe,6,0
24906,situacional,5,0
24907,886,5,0
24908,geoespacial,6,0
24909,hortefeux,20,0
24910,mckinsey,8,0
24911,panteón,34,0
24912,orissa,27,0
24913,băsescu,33,0
24914,pilecki,12,0
24915,coreografiar,7,0
24917,rje,11,0
24918,symeou,19,0
24919,tskhinvali,6,0
24920,hirsch,25,0
24921,antihéroe,12,0
24922,lefrançois,51,0
24923,oldenburg,8,0
24924,jengibre,8,0
24925,eurofisc,6,0
24926,prickly,5,0
24927,chantilly,7,0
24928,brisbane,11,0
24929,éric,5,0
24930,woerth,6,0
24931,patrizia,5,0
24932,2006 / 2004,7,0
24933,besson,7,0
24934,chatel,10,0
24935,myspace,10,0
24936,gg,62,0
24937,93 / 104,5,0
24938,pictograma,8,0
24939,ld,6,0
24940,arios,8,0
24941,arias,30,0
24942,aria,20,0
24943,óscarxaria,5,0
24944,istmo,8,0
24945,palin,10,0
24946,fahrenheit,19,0
24947,koppa,15,0
24948,rasff,8,0
24949,druida,6,0
24950,psicoactivo,12,0
24951,angelaka,8,0
24952,ote,8,0
24953,syed,8,0
24954,crs,6,0
24955,cr,21,0
24956,computarizado,13,0
24957,orina,40,0
24958,albinismo,7,0
24959,pigmento,39,0
24960,melanina,16,0
24961,subtropical,8,0
24962,bucanero,5,0
24963,dăianu,7,0
24964,lehman,51,0
24965,aig,7,0
24966,rand,25,0
24967,branson,10,0
24968,łódź,5,0
24969,weblog,7,0
24970,licenciatura,7,0
24971,geert,13,0
24972,bussereau,14,0
24973,adén,12,0
24974,aden,11,0
24975,malaca,6,0
24976,annecy,6,0
24977,neurodegegerativo,5,0
24978,neurona,543,0
24979,botopoulo,8,0
24980,pasantía,16,0
24981,swami,7,0
24982,sacks,6,0
24983,redentor,8,0
24984,christiana,11,0
24985,tundra,18,0
24986,canónico,7,0
24987,sínodo,8,0
24988,ed,63,0
24989,fannie,9,0
24990,freddie,9,0
24991,buffett,13,0
24993,borloo,31,0
24994,dodd,10,0
24995,1899,6,0
24996,megabyte,19,0
24997,hidrogenado,5,0
24998,neonatal,11,0
25000,epsco,18,0
25001,catarata,18,0
25002,sârbu,28,0
25003,amira,10,0
25004,yale,62,0
25005,sartre,6,0
25006,ipod,74,0
25007,edgar,19,0
25008,mesías,9,0
25009,forti,6,0
25010,martynov,8,0
25011,propóleo,5,0
25012,heiligenkreuz,5,0
25013,kardzhali,5,0
25014,kyrenia,6,0
25015,ecri,9,0
25016,nomenklatura,10,0
25017,warwick,6,0
25018,dh,61,0
25019,ruding,5,0
25020,plasticidad,22,0
25021,notación,24,0
25022,chişinău,22,0
25023,kony,13,0
25024,christchurch,10,0
25025,michigan,69,0
25026,mendel,15,0
25027,crick,11,0
25028,intrastat,16,0
25029,kodori,5,0
25030,amd,7,0
25031,paracaidista,6,0
25032,caminadora,5,0
25033,buşoi,29,0
25034,dodik,5,0
25035,shenzhen,19,0
25036,holodomor,67,0
25037,germinar,14,0
25038,sovietización,9,0
25039,bmi,9,0
25040,stockman,5,0
25041,zdravkova,8,0
25042,zdravkovo,7,0
25043,602,7,0
25044,johnny,38,0
25045,depp,5,0
25046,fdlr,17,0
25047,religiosidad,11,0
25048,jobbik,39,0
25049,foll,31,0
25051,ciberataque,11,0
25052,masip,9,0
25053,blackberry,23,0
25054,proust,24,0
25055,cndp,14,0
25056,malu,5,0
25057,chrysler,9,0
25058,gmbh,5,0
25060,maimónid,5,0
25061,elijah,9,0
25062,talmud,5,0
25063,aisha,18,0
25064,caín,5,0
25065,sintaxis,9,0
25066,isaía,5,0
25067,luminiscencia,6,0
25069,boomer,31,0
25070,leproso,5,0
25071,aguacate,6,0
25072,ácaro,24,0
25074,abdomen,19,0
25075,duhulow,9,0
25076,kismayo,5,0
25077,paralegal,8,0
25078,bipartidista,18,0
25079,anticrisis,15,0
25080,existencialista,6,0
25081,podimata,54,0
25082,progresividad,7,0
25083,knight,13,0
25084,sba,36,0
25085,fid,7,0
25086,søndergaard,28,0
25088,protésico,8,0
25089,mezclador,6,0
25090,1083 / 2006,6,0
25091,huang,7,0
25092,porter,9,0
25093,yade,23,0
25094,1820,18,0
25095,jl,15,0
25096,transgénero,73,0
25097,mănescu,18,0
25098,lirio,6,0
25099,lily,11,0
25100,munashe,5,0
25101,linfático,12,0
25102,visser,13,0
25103,madoff,10,0
25104,329,6,0
25105,nec,5,0
25106,secretar,9,0
25107,juste,12,0
25108,retour,12,0
25109,sie,28,0
25110,bruguière,18,0
25111,diclorometano,50,0
25112,dcm,35,0
25113,decapante,8,0
25114,vondra,92,0
25115,naftogaz,10,0
25116,palach,6,0
25117,adhesivo,49,0
25118,filisteo,11,0
25119,atalanta,37,0
25120,atalánto,30,0
25121,narodnaya,5,0
25122,volya,5,0
25123,nasha,5,0
25124,niva,5,0
25125,555,8,0
25126,desestructurado,5,0
25127,selma,14,0
25128,ze,10,0
25129,tulsa,17,0
25130,nutricionista,7,0
25131,avispa,35,0
25132,bahá'í,6,0
25133,camara,38,0
25134,kastler,5,0
25135,székely,22,0
25136,cariforum,16,0
25137,carifórum,33,0
25138,braşov,6,0
25139,qimonda,64,0
25140,bentham,12,0
25141,grau,14,0
25142,superred,8,0
25143,desertec,45,0
25144,alcatraz,5,0
25145,booker,6,0
25146,daimler,9,0
25147,bailey,5,0
25148,megaciudad,25,0
25149,béisbol,61,0
25150,baseball,6,0
25151,millstream,6,0
25152,inquisitivo,5,0
25153,dumitriu,12,0
25154,bord,5,0
25155,nicolaid,5,0
25156,joel,45,0
25157,cuclilla,6,0
25158,euro - mediterráneo,5,0
25159,pv,31,0
25160,gheorghe,5,0
25161,niculescu,7,0
25163,eri,17,0
25164,esfri,5,0
25165,inductivo,6,0
25166,gyürk,5,0
25168,whitney,25,0
25169,ayn,8,0
25170,absorbente,8,0
25172,solista,5,0
25173,twitter,366,0
25174,montessori,8,0
25175,kirilov,50,0
25176,evgeni,7,0
25177,tolkien,10,0
25178,modem,12,0
25179,módem,6,0
25180,ergenekon,13,0
25181,hadžić,8,0
25182,quiropráctico,5,0
25183,adoptante,6,0
25184,rajapakso,8,0
25185,rajapaksa,6,0
25186,doğan,5,0
25187,hippie,25,0
25188,hippy,7,0
25189,tagme,6,0
25190,waie,6,0
25191,nmf,14,0
25192,mills,13,0
25193,chago,7,0
25194,marge,7,0
25195,131.17,7,0
25196,compaoré,6,0
25197,inmunología,7,0
25198,subdelegación,6,0
25200,contactor,5,0
25201,pietikäinen,6,0
25202,europeana,60,0
25203,europeano,35,0
25204,dhabi,6,0
25205,dabi,5,0
25206,fab,6,0
25207,2587/197,8,0
25208,geithner,5,0
25209,krugman,5,0
25210,scholz,27,0
25211,cathy,54,0
25212,dame,12,0
25213,gerb,8,0
25214,cosaco,13,0
25215,1080 / 2006,6,0
25216,561 / 2006,5,0
25217,salvatore,8,0
25218,avatar,70,0
25219,soprano,16,0
25220,extracurricular,5,0
25221,l'aquila,22,0
25222,roxana,17,0
25223,saberi,29,0
25224,861 / 2006,9,0
25225,pinar,5,0
25226,ita,10,0
25227,salman,31,0
25228,rushdie,21,0
25229,teychenné,10,0
25230,sratechnic,9,0
25231,khalid,7,0
25232,filat,5,0
25233,brcko,16,0
25234,brco,7,0
25235,neri,6,0
25236,edwin,8,0
25237,swat,13,0
25238,barbería,8,0
25239,h1n1,98,0
25240,lindblad,10,0
25241,aórtico,8,0
25242,schopenhauer,6,0
25243,escarabajo,84,0
25244,orece,10,0
25245,gilbert,9,0
25246,hadopi,11,0
25247,salmuera,7,0
25248,rochester,8,0
25249,kirk,8,0
25250,stéphane,7,0
25251,decisorio,5,0
25252,stavrevo,5,0
25253,3 980,8,0
25254,deductivo,9,0
25255,pillay,8,0
25256,kristen,8,0
25257,lennon,9,0
25258,gregory,6,0
25259,slumdog,6,0
25260,diafragma,26,0
25261,latencia,9,0
25262,darabi,5,0
25263,andry,12,0
25264,rajoelina,20,0
25265,rajoelino,8,0
25266,rosal,14,0
25267,patton,7,0
25270,navid,10,0
25271,bisexualidad,5,0
25272,kósa,11,0
25273,pittsburgh,111,0
25274,pittsburg,23,0
25275,ecr,161,0
25276,neda,9,0
25277,morvai,27,0
25278,dardo,11,0
25279,bütikofer,18,0
25280,zelayo,24,0
25281,zelaya,11,0
25282,šemeta,28,0
25283,xemeto,34,0
25284,samecki,13,0
25285,lb,6,0
25286,monzón,38,0
25287,westerwelle,6,0
25288,ellesmere,6,0
25289,eppink,21,0
25290,luhan,30,0
25291,theurer,9,0
25292,bannerman,5,0
25293,billström,36,0
25294,sonia,16,0
25295,alfano,19,0
25296,pvv,56,0
25297,silvestris,9,0
25298,olejniczak,6,0
25299,alucinar,12,0
25301,bisky,7,0
25302,nouveau,5,0
25303,tftp,61,0
25304,strasser,12,0
25305,macrorregional,58,0
25306,microrregional,6,0
25307,soini,8,0
25308,zemke,9,0
25309,jf,37,0
25310,donskis,5,0
25311,ulrike,5,0
25312,lunacek,29,0
25313,judith,19,0
25314,sargentini,11,0
25315,rui,9,0
25316,tavar,34,0
25317,tavares,13,0
25318,cornelis,7,0
25319,vergiat,23,0
25320,kyriaco,5,0
25321,whitman,6,0
25322,tennessee,44,0
25323,cf,22,0
25324,yogurt,11,0
25325,padraig,7,0
25326,baalen,13,0
25327,remezcla,6,0
25328,remezclar,6,0
25329,remix,15,0
25330,morakot,9,0
25331,boştinaru,8,0
25332,zarema,7,0
25333,sadulayevo,6,0
25334,stanislav,5,0
25335,zhovtis,19,0
25336,hassani,17,0
25337,brantner,15,0
25338,matera,40,0
25339,mervyn,7,0
25340,jaakonsaari,6,0
25341,rinaldi,26,0
25342,jekyll,6,0
25343,141.18,7,0
25344,alakrana,5,0
25345,skyeurope,14,0
25346,sassoli,13,0
25347,salatto,5,0
25348,serracchiani,5,0
25349,goldstone,166,0
25350,barbudo,5,0
25351,häusling,24,0
25352,carlgren,36,0
25353,lepage,17,0
25354,redd,8,0
25355,pere,7,0
25356,bokros,5,0
25357,stoep,11,0
25358,macroprudencial,11,0
25359,oruga,7,0
25360,preda,34,0
25361,gualtieri,52,0
25362,edadismo,10,0
25363,goeren,38,0
25364,goerens,9,0
25365,bcg,11,0
25366,salom,9,0
25367,tagliavini,13,0
25368,orlov,41,0
25369,lyudmila,6,0
25370,alexeyevo,5,0
25371,464,9,0
25372,812,5,0
25373,cosmología,24,0
25374,dartmouth,28,0
25375,wong,8,0
25376,ulvskog,8,0
25377,kowal,5,0
25378,ojuland,9,0
25379,rosbach,19,0
25380,fleckenstein,13,0
25381,silviu,7,0
25382,teixeira,7,0
25383,fajon,25,0
25385,paliadeli,55,0
25386,mazzoni,18,0
25387,3 406,8,0
25388,gruny,10,0
25389,corazza,8,0
25390,estufa,25,0
25391,mistral,21,0
25392,mater,6,0
25393,hajizade,6,0
25394,1 443,6,0
25395,fundido,7,0
25396,alias,8,0
25397,magistris,28,0
25398,impermeable,9,0
25399,tfue,75,0
25400,chounti,17,0
25401,cnd,5,0
25402,viareggio,6,0
25403,milana,6,0
25404,paška,6,0
25405,willie,14,0
25406,thaler,25,0
25407,madlener,17,0
25408,mirko,5,0
25409,hyaric,8,0
25410,ilustrador,10,0
25411,šefčovič,100,0
25412,scurria,8,0
25413,chandler,10,0
25415,steiermark,9,0
25416,heijman,7,0
25417,creutzmann,8,0
25419,2511000,34,0
25420,maroš,7,0
25421,lieberman,8,0
25422,striffler,17,0
25423,papanikolaou,21,0
25424,jáuregui,26,0
25425,atondo,15,0
25426,cancian,42,0
25427,provera,26,0
25428,iacolino,5,0
25429,crescenzio,11,0
25430,rivellini,41,0
25431,lara,15,0
25432,comi,10,0
25433,fontana,12,0
25434,zanicchi,7,0
25435,zalba,7,0
25436,bidegain,5,0
25437,iconografía,7,0
25438,515,7,0
25439,mcchrystal,8,0
25440,sinclaire,11,0
25441,danjean,29,0
25442,danjeon,15,0
25443,griffin,8,0
25444,sese,7,0
25445,seko,7,0
25446,barandico,5,0
25447,jolie,7,0
25448,schaake,18,0
25449,boal,5,0
25450,icesave,23,0
25451,jared,10,0
25452,juvin,18,0
25453,ashura,5,0
25454,lochbihler,13,0
25455,alucinógeno,8,0
25456,giannakou,29,0
25457,oettinger,171,0
25458,ib,5,0
25459,kadenbach,9,0
25460,bearder,8,0
25461,len,11,0
25462,sosa,8,0
25463,tahití,6,0
25464,kang,6,0
25465,hedegaard,50,0
25466,climagate,5,0
25467,woodstock,7,0
25468,tekel,6,0
25469,áder,6,0
25470,enciu,7,0
25471,meissner,38,0
25472,dalen,19,0
25473,cutaş,15,0
25474,cătălin,6,0
25475,sorin,5,0
25476,panorámico,12,0
25477,regner,7,0
25478,chamari,5,0
25479,baudi,9,0
25480,wi - fi,8,0
25481,liu xiaobao,19,0
25482,liu xiaobo,51,0
25483,jun,6,0
25484,maguindanao,7,0
25485,zasada,6,0
25486,patrão,29,0
25487,rubalcaba,6,0
25488,domenici,17,0
25489,colonoscopia,11,0
25490,colonoscopía,7,0
25491,reilly,6,0
25492,georgievo,58,0
25493,georgieva,12,0
25494,andor,76,0
25495,dalli,116,0
25496,cioloş,65,0
25497,füle,156,0
25498,canfin,16,0
25499,feio,59,0
25500,1903,9,0
25501,muñiz,14,0
25502,sashimi,10,0
25503,dodo,25,0
25504,kosor,8,0
25505,lisek,13,0
25506,tremopoulos,7,0
25507,tremopoulo,6,0
25508,klute,11,0
25509,plausibilidad,5,0
25510,nle,27,0
25511,rivasi,15,0
25512,obermayr,10,0
25513,warren,42,0
25514,jadot,33,0
25515,niccolò,7,0
25516,rapti,11,0
25517,schindler,5,0
25518,urquiza,11,0
25519,jędrzejewska,18,0
25520,gouvernement,5,0
25521,edouard,8,0
25522,tamayo,15,0
25523,ghilad,5,0
25524,15,7,0
25525,shen,6,0
25526,microbiología,9,0
25527,damanaki,56,0
25528,jeff,73,0
25529,arsenis,17,0
25530,cadec,39,0
25531,buizingen,12,0
25532,kalinowski,7,0
25533,haglund,20,0
25534,hasting,5,0
25535,xynthio,26,0
25536,xynthia,47,0
25537,stepan,10,0
25538,abbey,6,0
25539,formentera,5,0
25540,agnew,7,0
25541,tripadvisor,7,0
25542,itt,5,0
25543,itf,27,0
25544,scicluna,18,0
25545,malabarista,11,0
25546,swinburne,17,0
25547,ranner,8,0
25548,thun,22,0
25549,hohenstein,15,0
25550,hoang,19,0
25551,ngoc,19,0
25552,kožušník,10,0
25553,sifmi,6,0
25554,karmann,6,0
25555,semirremolques,11,0
25556,rima,5,0
25557,alison,5,0
25558,carvalho,17,0
25559,blinkevičiūtė,5,0
25560,atp,7,0
25561,tfa,5,0
25562,blogsfera,10,0
25563,arnaud,6,0
25564,1887,5,0
25565,fariña,19,0
25566,yanqui,5,0
25567,yankee,7,0
25568,wonka,6,0
25569,autosuficiencia,5,0
25570,kristalina,7,0
25571,piñera,5,0
25572,pizarro,5,0
25573,salmo,9,0
25574,sinaloa,6,0
25575,chapman,9,0
25576,häfner,14,0
25577,machu,8,0
25578,ramsar,6,0
25579,scottà,14,0
25580,giegold,8,0
25581,automaticidad,7,0
25582,jer,13,0
25583,369,8,0
25584,constâncio,11,0
25585,connie,6,0
25586,kuznet,6,0
25587,espacialmente,7,0
25588,migalski,5,0
25589,ático,8,0
25590,dorfmann,8,0
25591,biofísico,10,0
25592,eyjafjallajökull,6,0
25593,pistón,11,0
25594,daerden,9,0
25595,ipad,59,0
25596,ipads,7,0
25597,bakiyev,20,0
25598,bakíyev,6,0
25599,otunbayevo,11,0
25600,aecg,5,0
25601,ceta,12,0
25603,aevm,70,0
25604,dantin,6,0
25605,geier,13,0
25606,gerbrandy,8,0
25607,stavrakaki,29,0
25608,stavrakakis,21,0
25609,hohlmeier,13,0
25610,fayot,71,0
25611,hory,61,0
25612,microbiano,76,0
25613,barry,35,0
25614,turunen,17,0
25615,afco,12,0
25616,wikström,10,0
25617,tomaševski,5,0
25618,recarga,5,0
25619,conductivo,6,0
25620,matia,33,0
25621,matias,14,0
25622,merkies,30,0
25623,boc,5,0
25625,kfw,5,0
25626,aao,6,0
25627,aaa,11,0
25629,auconie,6,0
25630,igbo,11,0
25631,dp,26,0
25632,hella,6,0
25633,oeaa,5,0
25634,alve,10,0
25635,intercambiador,6,0
25636,conductividad,5,0
25637,perelló,12,0
25638,heine,8,0
25639,deepwater,9,0
25640,pulsera,9,0
25641,goulard,41,0
25642,trombina,45,0
25643,lastra,11,0
25644,upm,29,0
25646,shahbaz,25,0
25647,bhatti,39,0
25648,jinnah,5,0
25649,cdo,6,0
25650,789,5,0
25651,inalámbricamente,7,0
25652,sylvie,14,0
25653,fitch,5,0
25654,pant,7,0
25655,pdf,20,0
25656,hiena,24,0
25657,vomitar,14,0
25658,vómito,18,0
25659,kuhn,30,0
25660,oceanográfico,12,0
25661,nagoya,30,0
25662,leterme,59,0
25663,wathelet,88,0
25665,magnette,5,0
25666,lockheed,11,0
25667,nedelchevo,33,0
25668,nedelcheva,5,0
25669,tyson,8,0
25670,gróbarczyk,8,0
25671,ae,8,0
25672,farai,39,0
25673,maguwu,41,0
25674,marange,7,0
25675,lourde,12,0
25676,afiuni,29,0
25677,greta,11,0
25678,ogxaszar,5,0
25679,wznowienie,5,0
25680,sesji,5,0
25681,parlamentu,6,0
25682,europejskiego,5,0
25683,przerwanej,5,0
25684,czwartek,5,0
25685,sakineh,8,0
25686,ashtiani,6,0
25687,linak,10,0
25688,maizière,6,0
25689,syddanmark,8,0
25690,geomorfológico,5,0
25691,cbd,6,0
25692,chastel,44,0
25693,gini,5,0
25694,schweitzer,7,0
25695,nxp,11,0
25696,512,12,0
25697,gelderland,11,0
25698,güeldr,8,0
25699,Mar-10,6,0
25700,hartong,12,0
25701,deauville,31,0
25702,1b,5,0
25703,eickhout,9,0
25704,kolontár,6,0
25705,marisa,6,0
25706,palimpsesto,6,0
25707,sinclair,12,0
25708,evolucionado,6,0
25709,irrealidad,5,0
25710,prato,5,0
25711,bernie,29,0
25712,@,10,0
25713,pirillo,5,0
25714,pmi,6,0
25715,twitch,10,0
25716,chakra,5,0
25717,pompeya,5,0
25718,wikileak,45,0
25719,wikileaks,7,0
25720,balz,16,0
25721,kovatchev,5,0
25722,noblesse,5,0
25723,zver,22,0
25724,gmt,7,0
25725,pétalo,30,0
25726,soleil,8,0
25727,vibrio,9,0
25729,rusp,12,0
25730,curador,40,0
25731,curadora,7,0
25732,remolcador,5,0
25733,rastreador,12,0
25734,tracker,6,0
25735,rosalind,8,0
25736,polímero,59,0
25737,overijssel,9,0
25738,821,11,0
25739,1927 / 2006,12,0
25740,598,9,0
25741,718,9,0
25742,canino,12,0
25743,profusamente,6,0
25744,panecillo,6,0
25745,melón,6,0
25746,difracción,6,0
25747,pretendiente,8,0
25748,crt,6,0
25749,rohde,5,0
25750,itgi,5,0
25751,aaiún,13,0
25752,agdaym,6,0
25753,petra,7,0
25754,mamuth,6,0
25755,acosador,5,0
25756,mura,15,0
25757,druckmaschinen,7,0
25758,255 790,6,0
25759,2 554,13,0
25760,546 / 2009,10,0
25761,heidelberger,13,0
25762,544,12,0
25763,1 422,5,0
25764,eeds,8,0
25765,unipersonal,6,0
25766,hankiss,23,0
25767,assange,34,0
25768,paypal,29,0
25769,rutte,5,0
25770,dave,39,0
25771,carnot,9,0
25772,nadja,7,0
25773,prosocial,12,0
25774,magnitsky,17,0
25775,alassane,11,0
25776,gótico,28,0
25777,1999 / 74 /,5,0
25778,glúteo,6,0
25779,bahati,12,0
25780,bouazizi,7,0
25781,lifesaver,7,0
25782,kart,6,0
25783,feef,24,0
25784,papanicolaou,5,0
25785,inhibitorio,5,0
25786,márai,5,0
25787,ágne,6,0
25788,ágnes,5,0
25789,carretilla,7,0
25790,salmaan,24,0
25791,salmaar,5,0
25792,taseer,56,0
25793,epifanía,26,0
25794,narco,5,0
25795,antera,5,0
25796,sannikov,8,0
25797,transadriático,5,0
25798,michalevic,12,0
25799,capilla,26,0
25800,chapel,6,0
25801,nasrin,33,0
25802,sotoudeh,37,0
25803,bahrami,9,0
25804,ahari,5,0
25805,kato,43,0
25806,sputnik,36,0
25807,accenture,12,0
25808,hosni,12,0
25809,bícep,6,0
25810,balzani,55,0
25811,tbvi,15,0
25812,preclínico,5,0
25813,joanne,12,0
25814,bernardino,13,0
25815,clausus,9,0
25816,aespj,6,0
25817,amplificación,19,0
25818,yodo,5,0
25819,yuca,11,0
25820,linfoma,9,0
25821,lacónico,6,0
25822,supercrédito,9,0
25823,porche,21,0
25824,acdc,5,0
25825,binacional,11,0
25826,bryan,21,0
25827,berbería,7,0
25828,benfluorex,12,0
25829,iphone,158,0
25830,iphón,23,0
25831,edi,13,0
25832,eder,10,0
25833,martonyi,18,0
25834,wilkinson,5,0
25835,plántula,7,0
25836,logan,5,0
25837,wael,9,0
25838,20017/1557/100,10,0
25839,preah,9,0
25840,vihear,8,0
25841,hinduismo,7,0
25842,muhammed,10,0
25843,taher,8,0
25844,thabet,10,0
25845,samoum,13,0
25846,idi,5,0
25847,filarmónica,6,0
25848,1793,5,0
25849,wögerbauer,10,0
25850,nml,6,0
25851,sobrenatural,22,0
25852,nedim,5,0
25853,şener,5,0
25854,1924,9,0
25856,reindustrialización,8,0
25857,karoubi,7,0
25858,stuxnet,15,0
25859,queensland,14,0
25860,quetta,5,0
25861,radin,6,0
25862,53ª,11,0
25863,kashgar,48,0
25864,guangzhou,7,0
25865,fukushima,219,0
25866,daiichi,5,0
25867,tweet,22,0
25868,tuit,62,0
25869,tuitear,42,0
25870,praet,15,0
25871,farka,7,0
25872,farkas,5,0
25873,montalvo,11,0
25874,551/12008,6,0
25875,crucifixión,7,0
25876,ronan,6,0
25877,weiwei,42,0
25878,michaela,8,0
25879,babuino,12,0
25880,docosahexaenoico,14,0
25881,dha,61,0
25882,čr,8,0
25883,střední,6,0
25884,oce,6,0
25885,incivilidad,18,0
25886,misrata,8,0
25887,ch,40,0
25888,grelier,7,0
25889,greliero,9,0
25890,tunicado,6,0
25891,trasmallo,7,0
25892,andrés,10,0
25893,182 388,5,0
25894,893,5,0
25895,1821.74,12,0
25896,mead,10,0
25897,cognición,33,0
25898,cochrane,14,0
25899,polis,7,0
25900,suéter,11,0
25901,ensreg,8,0
25902,onuci,5,0
25903,mbp,5,0
25904,biótico,7,0
25905,prespa,34,0
25906,aeca,6,0
25907,cassini,23,0
25908,erin,9,0
25909,hormiga,137,0
25910,binario,103,0
25911,smartphone,28,0
25912,smartphón,13,0
25913,chi,9,0
25914,kármán,10,0
25915,osha,11,0
25916,stanford,137,0
25917,antibacteriano,6,0
25918,icc,15,0
25919,nye,5,0
25920,ehec,21,0
25921,trituradora,8,0
25922,indect,12,0
25923,ontario,12,0
25924,marcapaso,13,0
25925,wessberg,14,0
25926,15417/198,8,0
25927,3030 / 93,6,0
25928,filamento,27,0
25929,zuckerberg,28,0
25930,fantasmal,5,0
25931,pavlov,9,0
25932,disselkoen,8,0
25933,mellau,5,0
25934,cattenom,8,0
25935,rahim,7,0
