,words,amounts,entropies
36165,pt,252,0
36166,矮人,6,0
36167,伊坎,10,0
36168,禁忌症,8,0
36169,iata,8,0
36170,imc,13,0
36171,雅典卫城,16,0
36172,卫城,15,0
36174,诗节,7,0
36175,超临界,152,0
36176,醇酸,6,0
36177,互穿,8,0
36178,丙烷,39,0
36179,粘胶纤维,5,0
36180,行政部,9,0
36181,dept,6,0
36182,殿下,18,0
36183,ntp,33,0
36184,hsf1,6,0
36186,果蝇,7,0
36187,esp,13,0
36189,维吾尔,8,0
36192,gigabit,9,0
36193,billie,7,0
36194,博克,6,0
36195,burke,11,0
36196,吉林,6,0
36197,托词,6,0
36198,poe,16,0
36199,msc,56,0
36200,mscs,34,0
36202,emg,18,0
36203,□,17,0
36204,252,38,0
36205,csc,16,0
36206,185,61,0
36207,cao,179,0
36208,脑啡肽,8,0
36209,纳洛酮,29,0
36210,阿托品,32,0
36211,p15,10,0
36212,瘫子,15,0
36213,诱因,10,0
36214,tibet,6,0
36215,村上春树,6,0
36217,丽塔,16,0
36218,rita,14,0
36219,瑞塔,13,0
36220,养生,6,0
36221,nco,21,0
36222,希德,20,0
36223,喜德,6,0
36224,sid,37,0
36225,锡德,5,0
36226,烯烃,41,0
36228,卷积,16,0
36229,鲁棒性,56,0
36230,健壮性,7,0
36231,稳健性,9,0
36232,钛酸,15,0
36233,虫鼠,6,0
36234,主机名,37,0
36235,隆乳,7,0
36236,鼻咽,10,0
36237,肥大,28,0
36238,bcq,7,0
36239,圆满,5,0
36240,胆碱,12,0
36241,乙腈,46,0
36243,胺类,6,0
36245,锑,6,0
36246,t3253,6,0
36247,sb,199,0
36248,布萨利,9,0
36249,勒诺,6,0
36250,安格斯,29,0
36251,angus,5,0
36253,甘氨酸,35,0
36254,glycine,8,0
36255,渗出物,6,0
36256,牧业,21,0
36257,痉挛性,6,0
36258,隔膜,12,0
36259,3com,26,0
36260,无产者,6,0
36261,国务,8,0
36262,氙气,7,0
36263,907,5,0
36264,silencer,6,0
36266,库克,12,0
36267,cooke,7,0
36268,人民检察院,43,0
36269,检察院,7,0
36270,怀斯曼,16,0
36271,荨麻,7,0
36272,dow,16,0
36273,普卢姆,5,0
36274,拜占庭,47,0
36275,占廷,7,0
36276,德丽雅,5,0
36277,种蝇,5,0
36278,万帕,5,0
36279,玛索,5,0
36280,脓疱,5,0
36281,艾森豪威尔,41,0
36282,eisenhower,9,0
36283,ln,110,0
36284,1018,5,0
36286,斯瓦尔德,9,0
36287,oswald,7,0
36288,官,7,0
36289,尘肺,6,0
36290,安塔利亚,5,0
36291,接受方,16,0
36293,牌人,84,0
36294,玻色子,27,0
36295,艾布纳,19,0
36296,押尼珥,17,0
36298,bph,24,0
36299,529,19,0
36300,抵押权人,93,0
36301,mortgagee,5,0
36302,膀胱炎,24,0
36304,承转,9,0
36305,受让方,7,0
36306,居籍,6,0
36307,其居籍,5,0
36308,本籍,5,0
36309,住所地,27,0
36310,莱伊,5,0
36311,皮蒂,22,0
36312,万斯,27,0
36313,准将,5,0
36314,鸿渐,52,0
36315,渐,11,0
36316,法利亚,10,0
36317,法里亚,6,0
36318,波尚,5,0
36319,黛玉,13,0
36320,林黛玉,8,0
36321,dhc,8,0
36322,超速,5,0
36323,overdrive,6,0
36324,henri,6,0
36325,欧几里德,17,0
36326,欧氏,44,0
36328,euclidean,6,0
36329,cpc,27,0
36330,杜洛埃,43,0
36331,mu,23,0
36332,宝玉,74,0
36333,那宝玉,6,0
36334,侯爵夫人,7,0
36335,lak,33,0
36337,利未人,58,0
36338,配管,6,0
36341,ao,81,0
36342,手工业,8,0
36344,帕格,28,0
36345,哈巴狗,5,0
36346,nema,8,0
36347,凸轮轴,9,0
36348,打滚,5,0
36349,tdc,9,0
36350,1806,9,0
36351,1899,19,0
36353,拒发,5,0
36354,辉格,5,0
36355,皮尔逊,17,0
36356,皮尔森,5,0
36357,pearson,16,0
36358,cho,68,0
36360,冯云卿,10,0
36361,yun,7,0
36362,宝钗,5,0
36363,蹦极,11,0
36364,柯尼卡,8,0
36365,电气石,5,0
36366,1877,15,0
36367,1631,8,0
36368,卤素,12,0
36369,br2,5,0
36370,亚希多,9,0
36371,finch,6,0
36372,rab,6,0
36373,不洁,10,0
36374,板儿,8,0
36375,gartner,12,0
36376,接生,8,0
36377,收生婆,5,0
36378,cnpc,8,0
36379,cti,26,0
36380,杂环,8,0
36382,carmen,7,0
36385,凯雷,6,0
36386,试车,13,0
36387,百日咳,6,0
36389,581,10,0
36391,甲壳素,9,0
36392,绿泥石,7,0
36393,tfe,25,0
36394,紫丁香,7,0
36395,现金流,5,0
36396,联合利华,24,0
36397,动脉瘤,65,0
36398,xxxx,6,0
36399,custer,5,0
36400,1807,6,0
36401,性皮炎,50,0
36402,皮炎,33,0
36403,黄嘌呤,8,0
36404,肺气肿,23,0
36405,皮肌炎,7,0
36406,吉甲,21,0
36408,示巴,9,0
36409,金凯,18,0
36410,jen,19,0
36411,徐霞客,6,0
36412,211,73,0
36413,edta,162,0
36414,好施,7,0
36415,eh,49,0
36416,埃莱娜,5,0
36418,elena,6,0
36419,支气管镜,10,0
36420,诡辩,9,0
36421,1709,5,0
36422,wg,47,0
36423,单形,10,0
36424,博文,16,0
36425,221,143,0
36426,五是,5,0
36427,asme,51,0
36428,士隐,13,0
36430,谷子,11,0
36431,pap,22,0
36432,尼八,7,0
36433,希实本,10,0
36434,西宏,5,0
36435,阶乘,9,0
36436,米甸,10,0
36437,维茨,5,0
36438,凤姐儿,8,0
36439,槟城,6,0
36442,惠誉,7,0
36443,非贸易,15,0
36444,托收,5,0
36445,土方,6,0
36446,亚兰,12,0
36447,aram,5,0
36448,请求书,15,0
36449,申报表,12,0
36450,徵用,7,0
36451,欧佩克,60,0
36452,opec,36,0
36453,arnon,16,0
36454,pacifica,5,0
36455,金桥,6,0
36456,功能主义,7,0
36457,升级换代,7,0
36458,维萨里,5,0
36459,卤化,5,0
36460,奈里,7,0
36461,丙三醇,7,0
36462,毗斯迦,6,0
36463,yukon,5,0
36464,探矿者,5,0
36465,格勒诺布尔,8,0
36466,122,149,0
36467,二十二条,27,0
36468,放映,5,0
36469,1861,20,0
36470,状书,14,0
36471,拉什迪,7,0
36472,哈痒,7,0
36473,乌陵,5,0
36474,洋泾浜,5,0
36475,hic,8,0
36476,组氨酸,11,0
36477,walters,6,0
36478,斯鲁特,5,0
36479,阿加莎,6,0
36480,书法家,28,0
36481,格拉,5,0
36482,阿尔奇,8,0
36483,archie,6,0
36484,革命党人,5,0
36485,降雪,10,0
36486,铸造厂,9,0
36487,索洛佐,18,0
36488,普洛丝,13,0
36489,瑞珏,8,0
36490,箨,6,0
36491,觉新,8,0
36492,阿尔夫,10,0
36493,艾尔弗,5,0
36494,alf,7,0
36495,细拉,7,0
36496,科菲,45,0
36498,kofi,8,0
36500,多雾,6,0
36501,柯帕乌,13,0
36502,桑儿,26,0
36503,sonny,6,0
36504,桑尼,11,0
36505,断头台,9,0
36506,schaefer,14,0
36507,霍利斯,12,0
36508,ala,36,0
36509,霍尔茨,7,0
36510,称重,11,0
36511,布罗迪,5,0
36512,auger,9,0
36513,俄歇,5,0
36515,微电子学,9,0
36516,制革厂,5,0
36517,罗达,16,0
36518,罗大,5,0
36519,帕顿,5,0
36520,parton,8,0
36521,1834,12,0
36522,1841,7,0
36523,rca,35,0
36524,利普顿,7,0
36525,中远,15,0
36526,罗马式,8,0
36527,gopher,7,0
36528,鹦鹉螺,10,0
36529,1830,6,0
36532,电解铝,6,0
36533,电解法,15,0
36534,216,39,0
36535,beatrice,6,0
36536,吉萨,9,0
36537,giza,6,0
36540,佩尼曼,6,0
36541,h2o,63,0
36543,cn,92,0
36544,cns,29,0
36545,cl,224,0
36546,cls,7,0
36547,野火,32,0
36548,vcr,70,0
36549,留置权,14,0
36550,长石,6,0
36552,527,13,0
36553,375,35,0
36554,巡回,10,0
36555,航海家,9,0
36556,领航员,19,0
36557,navigator,7,0
36558,佝偻病,10,0
36559,高格,7,0
36560,阿涅利,21,0
36561,康诺利,8,0
36562,connolly,5,0
36563,tini,14,0
36564,汉生,7,0
36565,hanson,6,0
36566,髌骨,8,0
36567,腓骨,7,0
36568,洛可可,7,0
36569,tam,36,0
36570,谭伯源,9,0
36571,jae,5,0
36572,乳糖,21,0
36573,监工,8,0
36574,haig,7,0
36575,巴沙,11,0
36576,日场,6,0
36577,环氧丙烷,6,0
36578,超导电性,14,0
36579,神甫,8,0
36580,利多卡因,55,0
36581,屠维岳,20,0
36582,阿奇博尔德,10,0
36583,马格洛,7,0
36584,象形文字,8,0
36585,惠勒,26,0
36586,介子,12,0
36587,hmm,25,0
36589,ansi,27,0
36590,科特,5,0
36591,达摩,5,0
36592,淋巴管,8,0
36593,公证人,38,0
36594,欧热妮,6,0
36595,五万元,33,0
36597,五万,15,0
36598,五万名,6,0
36599,stc,17,0
36600,乌薛,9,0
36601,rene,6,0
36602,bu,43,0
36603,博物学家,21,0
36604,myers,10,0
36605,其上,6,0
36606,证上,5,0
36608,二年级,6,0
36609,大二,10,0
36610,386,16,0
36611,冷冻剂,6,0
36612,制冷剂,44,0
36613,伯金,13,0
36614,伯亚文,7,0
36615,南阳,12,0
36616,哈达,20,0
36617,波阿斯,16,0
36618,omg,13,0
36619,金山,5,0
36620,风采,8,0
36622,carassius,5,0
36623,auratus,6,0
36625,耳痛,6,0
36626,takara,5,0
36627,劳里,6,0
36628,laurie,8,0
36629,tic,73,0
36631,酚醛,6,0
36632,千帕,8,0
36633,kpa,30,0
36634,0kpa,7,0
36635,mmhg,24,0
36636,transact,6,0
36637,结肠镜,15,0
36638,lpg,53,0
36639,气功,23,0
36641,rh,182,0
36642,mss,27,0
36643,vasa,9,0
36644,瓦萨,5,0
36645,嬷嬷,20,0
36646,新石器,36,0
36647,所洒,6,0
36648,马海毛,32,0
36649,剪纸,5,0
36650,衬裙,7,0
36651,玛拿西,12,0
36652,阿施,5,0
36653,乌西雅,8,0
36654,约坦,8,0
36655,亚比雅,11,0
36656,亚希雅,11,0
36658,medici,7,0
36659,109,147,0
36660,异族通婚,5,0
36662,1794,5,0
36663,402,24,0
36664,^,25,0
36665,弹性体,8,0
36666,毛拉,6,0
36667,mullah,8,0
36668,1632,5,0
36669,亚穆纳河,5,0
36671,室性,5,0
36672,左心室,6,0
36673,巴茨尼,5,0
36675,sis,24,0
36676,雅利安,10,0
36677,上层建筑,63,0
36678,在结构上,6,0
36679,教父,57,0
36680,isdn,81,0
36681,亚们,6,0
36682,凯旋门,19,0
36683,五矿,5,0
36684,t3,45,0
36686,半圆形,5,0
36687,家蝇,11,0
36688,vulgaris,8,0
36689,接触器,20,0
36690,高句丽,5,0
36691,936,6,0
36692,赤铁矿,15,0
36693,专利权人,82,0
36694,突然性,5,0
36695,君士坦丁堡,13,0
36696,alfonso,5,0
36697,494,6,0
36698,安托万,14,0
36699,antoine,13,0
36700,盘古,10,0
36701,gu,12,0
36703,桃花心木,7,0
36704,硬木,19,0
36705,1827,5,0
36706,roux,108,0
36708,shirley,23,0
36709,霍尔特,10,0
36710,holt,7,0
36711,roland,8,0
36713,645,10,0
36714,kraft,6,0
36715,263,46,0
36716,绉,6,0
36717,相干性,8,0
36718,连贯,13,0
36719,霍奇金,22,0
36720,淋巴瘤,113,0
36721,野狗,5,0
36722,灰狗,8,0
36724,巴勒,12,0
36725,亚希,5,0
36726,赫人,16,0
36728,洗鲁雅,13,0
36729,拉辛,5,0
36730,拉班,11,0
36731,示人,5,0
36732,亚萨,11,0
36733,米设,8,0
36734,土巴,8,0
36736,锐度,5,0
36737,1814,14,0
36738,meta,17,0
36739,树顶,5,0
36740,树梢,12,0
36741,莫里哀,15,0
36742,格莱斯顿,7,0
36743,未加工,10,0
36744,euclid,6,0
36745,465,26,0
36746,bartels,5,0
36748,要件,18,0
36749,1453,6,0
36750,聂鲁达,13,0
36751,列宁主义,11,0
36752,马克思列宁主义,41,0
36753,美世,9,0
36754,莫瑟,5,0
36755,误操作,6,0
36756,btu,6,0
36757,医疗事故,10,0
36758,伊兰,6,0
36759,毛里塔尼亚,23,0
36760,iddm,12,0
36761,库尔尼科娃,5,0
36762,辛吉斯,8,0
36763,asse,8,0
36764,1037,7,0
36765,astm,67,0
36766,1660,6,0
36767,花旗银行,21,0
36768,cora,8,0
36769,aap,23,0
36770,梯格,5,0
36771,vvvf,7,0
36772,停业,14,0
36773,pizarro,6,0
36775,应税,90,0
36776,底漆,19,0
36777,引物,80,0
36778,concerted,5,0
36779,农奴,9,0
36782,罗科,8,0
36783,番石榴,6,0
36784,紫薇,5,0
36785,何超琼,6,0
36786,tu,9,0
36787,候恩,5,0
36788,红葡萄酒,5,0
36789,福尔赛,6,0
36790,屈里曼,10,0
36791,王府井,7,0
36792,敦煌,21,0
36794,脾,7,0
36795,脾虚,5,0
36796,萨拜,6,0
36797,铭牌,12,0
36798,名牌,5,0
36799,马兵,27,0
36800,cain,8,0
36801,以诺,6,0
36802,拉巴,8,0
36803,阿珥,5,0
36804,ita,9,0
36805,尼雅,11,0
36806,可拉,11,0
36807,妇科医生,11,0
36809,加低斯,8,0
36810,夏甲,6,0
36811,哈格,8,0
36812,米利暗,7,0
36813,miriam,5,0
36814,迦特,8,0
36815,迦巴,6,0
36816,乌撒,9,0
36817,陀斐特,5,0
36818,酵,6,0
36819,利希,11,0
36820,泊山,6,0
36821,他泊,5,0
36822,安徒生,16,0
36823,andersen,9,0
36824,ifc,11,0
36825,百分之一,11,0
36826,第一百个,5,0
36827,膜状,6,0
36828,膜性,5,0
36829,颅内,46,0
36830,轮式,33,0
36831,分担,43,0
36832,asem,9,0
36833,二十万,19,0
36835,注册主任,230,0
36837,台尔森,11,0
36838,oblivious,5,0
36839,特劳维尼,14,0
36840,佩尤,6,0
36841,pew,9,0
36842,cov,15,0
36843,稀疏,32,0
36844,1817,14,0
36845,1822,11,0
36846,adc,107,0
36847,smad,12,0
36848,sb203580,7,0
36849,rpi,5,0
36850,抗日,7,0
36851,反日,8,0
36852,苯基,51,0
36853,酒石,5,0
36854,反共,17,0
36855,453,17,0
36856,xxix,7,0
36857,wfp,22,0
36858,世界粮食计划署,14,0
36859,仰光,28,0
36860,yoko,15,0
36861,宝塔,10,0
36862,政要,5,0
36863,五六十年代,5,0
36864,terrence,5,0
36865,v1,8,0
36866,合宪性,6,0
36867,畅通,11,0
36868,τ,104,0
36869,dsb,19,0
36870,开普勒,74,0
36871,gatt,49,0
36872,ｔ,15,0
36873,琼脂,26,0
36874,结晶学,7,0
36876,非关税,12,0
36880,先入为主,9,0
36882,语音学,7,0
36883,horace,6,0
36884,微型化,15,0
36885,ilo,7,0
36886,麦洛,32,0
36887,milo,25,0
36889,lyons,5,0
36890,阿奎那,8,0
36892,三万,9,0
36893,三万元,18,0
36895,三万人,5,0
36896,pu,66,0
36897,uni,5,0
36898,丧失能力,5,0
36899,xxiv,6,0
36901,dsu,11,0
36902,ccc,32,0
36903,cccs,5,0
36904,xxii,7,0
36905,伯尔尼,13,0
36906,不定期,5,0
36907,112,157,0
36908,一百一十二,25,0
36909,124,95,0
36910,二十四条,24,0
36911,斯特纳,5,0
36912,183,47,0
36913,﹐,6,0
36914,第二条,13,0
36915,lac,17,0
36916,巴米扬,11,0
36917,lenovo,10,0
36918,灯台,12,0
36921,243,36,0
36922,pbc,26,0
36923,内收,5,0
36924,超塑,5,0
36925,nm,346,0
36926,6nm,13,0
36927,0nm,61,0
36928,nm2,13,0
36930,gats,15,0
36931,gat,8,0
36933,哈嫩,6,0
36934,dpoae,11,0
36935,1751,5,0
36936,评议会,11,0
36937,中国网通,13,0
36938,挤出机,29,0
36939,th,136,0
36941,oracle9ias,11,0
36942,贝克兰,5,0
36943,mcv,20,0
36944,rdw,9,0
36945,奥尔巴尼,23,0
36946,奥尔班尼,6,0
36947,centro,6,0
36948,帕萨迪纳,12,0
36950,yag,245,0
36952,rc,61,0
36953,pdm,90,0
36954,pdms,13,0
36955,twa,11,0
36956,普罗米修斯,33,0
36957,vsam,6,0
36958,sdf,16,0
36960,独奏会,9,0
36961,原生动物,7,0
36962,二分法,15,0
36964,鹌鹑,10,0
36965,德士古,15,0
36966,texaco,5,0
36967,耐火,19,0
36968,难治性,20,0
36969,瓦楞,11,0
36970,滑石,10,0
36971,518,19,0
36972,长江口,9,0
36973,登乘,37,0
36974,毛刺,6,0
36975,ngo,43,0
36976,fes,13,0
36978,球童,7,0
36979,读出,24,0
36981,消毒液,10,0
36982,赫尔利,7,0
36983,hurley,8,0
36984,换位,9,0
36985,322,24,0
36986,安卡拉,14,0
36987,三十万,5,0
36988,409,18,0
36989,1891,14,0
36990,372,29,0
36991,塔夫脱,12,0
36992,字句,11,0
36993,稻穗,9,0
36995,hcho,8,0
36997,水解酶,10,0
36998,oi,9,0
36999,无纸化,12,0
37000,响度,7,0
37001,gpib,33,0
37002,koller,6,0
37003,hess,17,0
37004,阿连德,9,0
37005,allende,6,0
37006,九龙塘,21,0
37008,kowloon,7,0
37009,老山,8,0
37010,fe2o3,32,0
37011,福克,21,0
37012,福格,20,0
37013,偶极,13,0
37014,偶极子,8,0
37015,1759,6,0
37016,血友病,13,0
37017,淘汰赛,9,0
37019,肾素,7,0
37021,angiotensin,27,0
37023,松香,30,0
37024,传真机,8,0
37025,图文,11,0
37026,达科,5,0
37027,面漆,6,0
37028,mnc,16,0
37029,圈定,6,0
37030,白求恩,20,0
37031,戈培尔,18,0
37032,鱼骨,7,0
37033,单层,14,0
37034,配子,5,0
37035,异丙醇,19,0
37036,powerbuilder,15,0
37037,紧固件,15,0
37038,投机取巧,5,0
37039,二部,5,0
37040,向来,8,0
37041,胆红素,27,0
37042,vse,7,0
37044,寻址,9,0
37045,apl,45,0
37046,pl,66,0
37047,撒克逊人,9,0
37048,213,41,0
37049,二百一十三,15,0
37050,ch3,7,0
37051,胞,5,0
37052,细胞质,15,0
37053,±,1827,0
37054,女房东,10,0
37055,房东太太,5,0
37056,多年冻土,14,0
37057,冻土,23,0
37058,冻土层,7,0
37059,lessee,5,0
37061,收发器,30,0
37062,收发,17,0
37064,单细胞,5,0
37065,cim,40,0
37067,溢洪道,26,0
37068,利尔,8,0
37069,拉菲特,7,0
37070,荃湾,37,0
37071,地块,18,0
37072,山体,5,0
37073,石弓,11,0
37074,巴拉圭,32,0
37075,欣喜若狂,6,0
37076,1664,5,0
37077,长曲棍球,5,0
37078,抑格,5,0
37080,抵赖,11,0
37081,加莱市,5,0
37082,加来,6,0
37083,1220,12,0
37084,普利茅斯,12,0
37085,普里,5,0
37086,负电,5,0
37087,sscp,92,0
37089,sq,18,0
37090,密封胶,14,0
37091,密封剂,8,0
37094,磷酸肌酸,6,0
37095,激动剂,33,0
37096,非甾体,7,0
37097,漳州,17,0
37098,trx,5,0
37099,经验主义,13,0
37100,经验论,11,0
37101,大桶,10,0
37102,vat,5,0
37103,vats,6,0
37104,剪接,8,0
37105,小约翰,5,0
37106,魏玛,12,0
37107,smalltalk,5,0
37108,avm,25,0
37109,假山,6,0
37110,贝鲁特,49,0
37111,皮匠,22,0
37112,290,40,0
37113,密码子,21,0
37114,基码,5,0
37115,例程,7,0
37116,一刀,5,0
37117,dte,33,0
37118,牛鞭,7,0
37119,vx,6,0
37120,酒房,7,0
37121,后腿,6,0
37122,1866,16,0
37124,丘疹,5,0
37125,浣熊,30,0
37126,寄生性,5,0
37127,八面体,7,0
37128,绿毛龟,5,0
37129,贝类,20,0
37131,litchi,5,0
37132,fifo,27,0
37133,芳香族化合物,6,0
37134,tc,270,0
37135,mibi,35,0
37136,心脏病学,5,0
37139,总状花序,8,0
37140,fiv,6,0
37141,deae,42,0
37142,立遗嘱,7,0
37143,有界,9,0
37144,l2,44,0
37145,多瑙河,6,0
37148,杜罗,5,0
37149,安第斯山脉,18,0
37150,安第斯,5,0
37151,三环,10,0
37152,西格玛,27,0
37153,sigma,40,0
37155,四边形,7,0
37156,远期,5,0
37157,折线,6,0
37160,1415,7,0
37161,h3bo3,5,0
37162,族长,5,0
37163,母象,5,0
37164,乳清,11,0
37165,kcl,71,0
37166,婴儿车,6,0
37167,转包,8,0
37168,绺,6,0
37170,挑启,5,0
37171,阿明,5,0
37172,yu,5,0
37173,宇,5,0
37174,abcd,41,0
37175,奥尔登,5,0
37176,桑塔格,6,0
37178,radix,5,0
37179,xii,63,0
37180,5a,38,0
37181,abac,5,0
37182,apx,33,0
37183,autoplex,5,0
37184,布丰,7,0
37185,eia,29,0
37186,cpe,81,0
37188,stp,67,0
37189,挑食,7,0
37190,阿伯丁,14,0
37191,warehousing,5,0
37192,小脑,7,0
37193,1880,23,0
37194,tenancy,6,0
37195,并列,11,0
37196,担,5,0
37197,体谅,6,0
37198,葛底斯堡,11,0
37199,赤峰,6,0
37201,肾积水,5,0
37202,∞,212,0
37203,227,171,0
37204,二十七,6,0
37207,173,42,0
37208,十三条,9,0
37209,192,99,0
37210,计量经济学,6,0
37211,nt,8,0
37212,1943,48,0
37213,太极,5,0
37214,太原市,10,0
37215,太原,25,0
37216,模拟计算,5,0
37218,ebs,8,0
37219,oib,5,0
37220,ato,20,0
37221,防波堤,13,0
37223,hicks,6,0
37224,反作用力,8,0
37225,反力,5,0
37226,敦刻尔克,5,0
37227,黄包车,5,0
37228,人力车,23,0
37229,suc,10,0
37230,艾奇逊,14,0
37231,acheson,15,0
37233,dz,19,0
37234,平克顿,7,0
37235,321,16,0
37236,cfu,65,0
37237,collin,16,0
37238,范性,5,0
37239,activex,267,0
37240,淫行,5,0
37241,以弗所,10,0
37242,腓尼基,11,0
37243,纷争,6,0
37244,情态,10,0
37246,kmno4,8,0
37248,ocsp,8,0
37249,质性,17,0
37250,不均一性,5,0
37251,纳西,6,0
37252,纳西族,5,0
37253,hex,13,0
37254,485,48,0
37255,hie,33,0
37256,sdh,90,0
37257,aer,24,0
37258,克里奥尔,6,0
37259,五十万,8,0
37260,hynix,6,0
37261,琪妮,5,0
37262,金妮,15,0
37263,napster,20,0
37264,古德温,17,0
37265,路加,5,0
37266,卢卡,8,0
37268,pao,13,0
37269,山墙,5,0
37270,盖博,9,0
37271,主观主义,16,0
37272,参与性,9,0
37273,rst,22,0
37274,432,14,0
37275,念珠菌,10,0
37276,candida,5,0
37277,海森堡,11,0
37278,heisenberg,10,0
37279,奥特,5,0
37280,通风器,15,0
37283,洁茹,5,0
37284,德维德,6,0
37285,368,13,0
37286,塔妮亚,6,0
37287,sabina,6,0
37288,1849,19,0
37289,251,30,0
37290,二百五十,6,0
37291,单胺,7,0
37292,bab,6,0
37293,耳垢,6,0
37294,核不扩散,12,0
37295,塔里木,31,0
37296,塔里木盆地,16,0
37297,问好,7,0
37298,242,30,0
37299,mikey,5,0
37302,redo,5,0
37303,mrt,9,0
37304,奸诈,6,0
37305,年限,8,0
37306,明文规定,6,0
37307,阿伽门农,6,0
37310,生物芯片,9,0
37311,太阳风,40,0
37312,农林,12,0
37313,哟,9,0
37314,yo,9,0
37315,唷,9,0
37316,艾丹,13,0
37317,解除管制,6,0
37318,丙氨酸,11,0
37319,ais,57,0
37320,rdi,5,0
37321,鸿,9,0
37322,教母,29,0
37323,alb,55,0
37324,scr,56,0
37325,布雷西亚,7,0
37326,alexa,32,0
37328,｝,39,0
37330,烷基苯,10,0
37331,磺酸盐,14,0
37332,磺酸钠,5,0
37333,曲轴箱,11,0
37334,新话,5,0
37335,694,5,0
37336,海市蜃楼,8,0
37337,腺苷,37,0
37338,adenosine,5,0
37340,adp,97,0
37341,喜来登,12,0
37342,伤寒,19,0
37343,飞马,6,0
37344,mfa,8,0
37345,bs,92,0
37346,wais,16,0
37347,优生学,27,0
37349,保利,5,0
37350,尤索林,5,0
37351,南昌,32,0
37352,scf,31,0
37355,allium,6,0
37356,四重奏,11,0
37357,弦乐,6,0
37358,aloha,28,0
37359,利雅得,21,0
37360,lucent,9,0
37361,电子政务,21,0
37362,ipx,16,0
37363,汽船,12,0
37364,西顿,8,0
37365,triton,31,0
37367,兼反,5,0
37368,mel,19,0
37369,保护剂,6,0
37370,gdi,34,0
37371,lna,7,0
37372,百倍,17,0
37373,科斯,14,0
37377,822,5,0
37378,未得,5,0
37380,海王星,11,0
37381,gould,6,0
37382,古尔德,6,0
37383,paulina,17,0
37384,克劳馥,7,0
37385,克劳福德,15,0
37386,crawford,6,0
37387,cosy,11,0
37390,lombard,9,0
37391,中小企业,5,0
37392,sme,5,0
37393,smes,8,0
37394,≥,531,0
37395,sa,136,0
37396,小萨,6,0
37397,马科斯,12,0
37398,迪克斯,10,0
37399,dix,20,0
37400,pas,48,0
37401,ts,82,0
37402,下溢,8,0
37403,染色法,23,0
37404,osi,53,0
37405,要约,6,0
37406,itu,29,0
37407,rj,9,0
37409,新闻节目,11,0
37410,米诺斯,5,0
37411,克里特,11,0
37412,克里特岛,6,0
37413,同源,16,0
37414,印象主义,11,0
37415,1819,12,0
37416,补偿器,35,0
37417,扩压器,12,0
37418,扩散器,5,0
37419,cu,820,0
37421,sdk,28,0
37422,超高压,7,0
37423,达米安,8,0
37424,波前,19,0
37426,相互连接,6,0
37427,oos,7,0
37428,跷跷板,6,0
37429,博识,7,0
37430,叶黄素,10,0
37431,椎弓,18,0
37432,gte,5,0
37433,皂荚,8,0
37434,icann,9,0
37435,野味,7,0
37436,val,15,0
