,words,amounts,entropies
21841,nagoya,69,0
21842,οσοβ,5,0
21843,serengeti,6,0
21844,κυγε,11,0
21845,németh,6,0
21846,νευροεπιστήμα,9,0
21847,νευροεπιστήμη,44,0
21848,νευροεπιστήμης,21,0
21849,νευρολογία,7,0
21850,λουάντα,10,0
21851,danfoss,13,0
21852,linak,10,0
21853,maizière,6,0
21854,nace,91,0
21855,γεωμορφολογία,6,0
21856,neafc,32,0
21857,εδεθπα,18,0
21859,87ας,15,0
21860,nordjylland,14,0
21861,nxp,9,0
21862,2009 / 42 / εκ,5,0
21863,512,12,0
21864,gelderland,19,0
21865,2 . 405 . 671,5,0
21866,norte,10,0
21867,Jan-11,7,0
21868,wathelet,99,0
21869,hartong,12,0
21870,deauville,27,0
21871,ici+,5,0
21872,dave,5,0
21873,ντέιβ,7,0
21874,kolontár,6,0
21875,marisa,6,0
21876,cnil,13,0
21877,χοληστερόλη,5,0
21878,χοληστερίνη,6,0
21879,"18 , 3",5,0
21880,επμ,5,0
21881,prato,6,0
21882,593,12,0
21883,λεπίδα,12,0
21884,παρμεζάνα,5,0
21885,μπέρνι,5,0
21886,οθπ,10,0
21887,σκουριάζω,6,0
21888,pirillo,5,0
21889,wikileaks,48,0
21890,balz,16,0
21891,kovatchev,5,0
21892,663 / 2009,7,0
21893,zver,21,0
21894,546 / 2009,16,0
21895,1927 / 2006,13,0
21896,εεπα,5,0
21897,gmt,9,0
21898,ππ8,5,0
21899,μυστικιστής,5,0
21900,kuhn,32,0
21901,υπερκατανάλωση,6,0
21903,επιμελητής,12,0
21904,έφορος,8,0
21905,henegouwen,7,0
21906,πολυμερά,10,0
21907,noord,20,0
21908,zuid,17,0
21909,overijssel,9,0
21910,1849,5,0
21911,Aug-10,8,0
21912,598,9,0
21913,2026,5,0
21914,ακάρεο,5,0
21915,ahhe,5,0
21916,"α""",7,0
21917,kolarska,23,0
21918,bobińska,23,0
21919,bendtsen,38,0
21920,rohde,5,0
21921,eickhout,8,0
21922,gdaim,12,0
21923,izyk,12,0
21924,πεπ,10,0
21925,asia bibi,6,0
21926,τίρανο,29,0
21927,mamuth,6,0
21928,constantin,5,0
21929,heidelberger,17,0
21930,druckmaschinen,7,0
21931,wielkopolskie,9,0
21932,cegielski,5,0
21933,χβρπ,41,0
21934,"35 , 6",6,0
21935,mura,12,0
21936,2 . 554,11,0
21937,544,10,0
21938,508,11,0
21939,eeds,8,0
21940,s . l .,6,0
21941,unipersonal,6,0
21942,hankiss,22,0
21943,δειπνώ,7,0
21944,ετχς,15,0
21945,efsf,8,0
21946,assange,29,0
21947,paypal,7,0
21948,leterme,24,0
21949,rutte,5,0
21950,οστεοπόρωση,13,0
21951,carnot,9,0
21952,nadja,7,0
21953,έμω,7,0
21954,εμς,9,0
21955,esm,8,0
21956,μπάτμαν,13,0
21957,προκοινωνικός,5,0
21958,alassane,17,0
21959,γοτθικός,10,0
21960,αρχέτυπο,8,0
21961,γλουτός,7,0
21962,bahati,12,0
21963,bouazizi,7,0
21965,κυτταρικός,25,0
21966,alois,7,0
21967,márai,6,0
21968,βοτανικός,5,0
21969,ágnes,11,0
21970,1906,6,0
21971,salmaan,31,0
21972,taseer,56,0
21973,punjab,24,0
21974,επιφοίτηση,7,0
21975,pew,10,0
21976,sannikov,6,0
21977,ungureanu,16,0
21978,mikhalevich,14,0
21979,λίβυος,10,0
21980,fatwa,8,0
21981,nasrin,33,0
21982,sotoudeh,37,0
21983,zahra,7,0
21984,bahrami,8,0
21985,ahari,5,0
21986,kato,40,0
21987,εργαστήριό,85,0
21988,σπούτνικ,19,0
21989,accenture,9,0
21990,tahrir,8,0
21991,ταχρίρ,21,0
21992,balzani,52,0
21993,προκλινικός,5,0
21994,bcg,6,0
21995,numerus,7,0
21996,clausus,7,0
21997,enria,5,0
21998,bernardino,5,0
21999,εαας,5,0
22000,ισότοπο,12,0
22001,μυωπικός,5,0
22002,βεράν,6,0
22003,γαλόνι,15,0
22004,εεος,8,0
22005,julie,6,0
22006,βιάγκρα,5,0
22007,benfluorex,8,0
22008,iphone,94,0
22009,iphones,7,0
22010,martonyi,17,0
22011,130 . 000,6,0
22012,35 . 000,14,0
22013,ema,6,0
22014,σπασμός,6,0
22015,preah,10,0
22016,vihear,10,0
22018,muhammed,7,0
22019,taher,6,0
22020,thabet,8,0
22021,samoum,11,0
22022,γεαμ,57,0
22023,έκτοπο,5,0
22024,ales,13,0
22025,wögerbauer,9,0
22026,ερατοσθένη,6,0
22027,1924,5,0
22028,σελήνιο,6,0
22029,σκύλα,7,0
22030,φαρμακολογία,5,0
22031,επαναβιομηχάνιση,8,0
22032,μακιγιάζ,8,0
22033,karoubi,9,0
22034,stuxnet,11,0
22035,κουίνσλαντ,7,0
22036,radina,5,0
22037,53ος,12,0
22038,kashgar,47,0
22039,σίμα,25,0
22040,φουκουσίμα,50,0
22041,fukushima,115,0
22042,στωικός,12,0
22043,kalniete,16,0
22044,tweets,7,0
22045,tweet,7,0
22046,μπράντλεϊ,5,0
22047,1942,7,0
22048,55 / 2008,10,0
22049,praet,15,0
22050,farkas,13,0
22051,montalvo,12,0
22052,ronan,7,0
22053,kerr,61,0
22054,weiwei,39,0
22055,βερβερία,5,0
22056,μικαέλα,6,0
22057,dundalk,5,0
22058,2001 / 55 / εκ,6,0
22059,εσκούδος,5,0
22060,podkarpackie,17,0
22061,εικοσιπενταενοϊκός,6,0
22062,dha,45,0
22063,čr,11,0
22064,428 / 2009,5,0
22065,οεπ,15,0
22066,ρομπότ,476,0
22067,benz,6,0
22068,grelier,16,0
22069,αξιαγάπητος,5,0
22070,"182 , 4",12,0
22071,κεσα,7,0
22072,cochrane,12,0
22073,ensreg,9,0
22074,πουλόβερ,8,0
22075,rovno,15,0
22076,unoci,5,0
22077,poczobut,5,0
22078,παρθενία,11,0
22080,mbps,6,0
22081,σταυρακάκης,11,0
22082,πρεσπός,22,0
22083,μμου,12,0
22084,cassini,12,0
22085,κασσίνι,5,0
22086,ανθρωπολόγος,30,0
22087,2003 / 37 / eκ,8,0
22088,80 / 720 / eοκ,5,0
22089,1215 / 2009,9,0
22090,va,6,0
22091,kármán,9,0
22092,osha,6,0
22093,stanford,6,0
22094,στάνφορντ,58,0
22095,φλεγμονή,5,0
22096,avatar,5,0
22097,συγχορδία,6,0
22098,φαπν,10,0
22099,φιλισταίος,8,0
22100,κπδ,17,0
22101,ehec,22,0
22102,indect,10,0
22103,falbr,17,0
22104,e coli,13,0
22105,σαλάτα,10,0
22106,wessberg,13,0
22107,1541 / 98,7,0
22108,ζούκερμπεργκ,6,0
22109,τρυντώ,7,0
22110,disselkoen,8,0
22111,cattenom,9,0
22112,αναστρεψιμότητα,7,0
22113,ιζαμπέλ,8,0
22114,2 . 834,15,0
22115,ο . κ .,8,0
22116,λμ,6,0
22117,thermie,17,0
22118,macartney,104,0
22119,μacartney,6,0
22120,pollack,29,0
22121,αργυρός,17,0
22122,αργυρό,7,0
22123,σουλι,6,0
22124,soulier,68,0
22125,rex,9,0
22126,telkδmper,56,0
22127,castricum,37,0
22128,mcintosh,51,0
22129,soltwedel,18,0
22130,schδfer,10,0
22131,donnelly,95,0
22132,donelly,6,0
22133,ciba,7,0
22134,geigy,12,0
22135,burtone,51,0
22136,μεθαδόνη,5,0
22137,coene,33,0
22138,tobback,7,0
22139,αποποινικοποιώ,5,0
22140,kinkel,8,0
22141,kjer,25,0
22142,#NAME?,10,0
22143,οπτικοποιώ,14,0
22144,killilea,36,0
22145,kellett,9,0
22146,caρete,20,0
22147,canete,10,0
22148,caete,8,0
22149,poggiolini,15,0
22150,fabre,47,0
22151,aubrespy,66,0
22152,dini,28,0
22153,μηχανοποίηση,5,0
22154,χριστόδουλος,57,0
22155,Μριστόδουλος,11,0
22156,δημοκρατικοποιώ,5,0
22157,cabrol,55,0
22158,estevan,20,0
22159,bolea,22,0
22160,pimenta,82,0
22161,βίσμπυ,6,0
22162,visby,5,0
22163,sindal,33,0
22164,pettinari,29,0
22165,oddy,57,0
22166,crampton,31,0
22167,broek,81,0
22168,hogg,21,0
22169,weissmann,7,0
22170,kirsten,11,0
22171,molitor,7,0
22172,eisma,63,0
22173,silguy,92,0
22174,ενς,10,0
22175,κονέκτικατ,11,0
22176,pasty,96,0
22177,ζουλός,5,0
22178,seillier,6,0
22179,vecchi,19,0
22180,donnay,10,0
22181,ecomog,6,0
22182,bakun,6,0
22183,elmalan,9,0
22184,malone,35,0
22185,ctbt,11,0
22186,chesa,12,0
22187,piquer,18,0
22188,ακουαρέλας,6,0
22190,belga,5,0
22191,parodi,45,0
22192,στωικισμός,5,0
22193,farassino,8,0
22194,euret,11,0
22195,cern,13,0
22196,marinucci,61,0
22197,martinucci,5,0
22198,kittelmann,56,0
22199,kittelman,11,0
22200,hallam,56,0
22201,newman,40,0
22202,rolf,10,0
22203,βιονικός,46,0
22204,scapagnini,25,0
22205,υπέρυθρος,31,0
22206,malerba,36,0
22207,wijsenbeek,91,0
22208,putten,17,0
22209,cassidy,35,0
22210,ems,23,0
22211,προ - εντός,6,0
22212,waigel,18,0
22213,αποστειρώνω,8,0
22214,kofoed,10,0
22215,pesca,9,0
22216,allan,17,0
22217,ccbe,5,0
22218,etsi,6,0
22219,hardstaff,42,0
22220,crawley,8,0
22221,irene,5,0
22222,ζελέ,5,0
22223,προσωποποιημένος,6,0
22224,metten,89,0
22225,larive,14,0
22226,δόκανο,6,0
22227,3254 / 91,9,0
22228,fantuzzi,72,0
22229,λεμφικός,6,0
22230,resider,5,0
22231,upe,9,0
22232,85 / 337,5,0
22233,moniz,18,0
22234,ζαϊρινός,9,0
22235,dounreay,12,0
22236,van dijk,20,0
22237,d3,9,0
22238,chanterie,58,0
22239,cse (,5,0
22240,rehder,56,0
22241,mcaliskey,7,0
22242,wemheuer,38,0
22243,138α,9,0
22244,brinkhorst,87,0
22245,retex,13,0
22246,lindholm,32,0
22247,lindqvist,57,0
22248,lis,11,0
22249,funk,53,0
22250,kestelijn,30,0
22251,sierens,22,0
22252,sacu,6,0
22253,ahlqvist,21,0
22254,lindeperg,38,0
22255,lukas,10,0
22256,imaz,19,0
22257,160 . 000,5,0
22258,castagnθde,28,0
22259,elliott,8,0
22261,bardong,22,0
22262,paasio,7,0
22263,mcgowan,23,0
22264,μακγκάουαν,14,0
22265,sainjon,54,0
22266,mierlo,43,0
22267,συγκεντρωποίηση,6,0
22268,patijn,23,0
22269,xxiv,16,0
22270,isdn,6,0
22272,12 . 500,5,0
22273,teverson,43,0
22274,baldarelli,35,0
22275,bardarelli,5,0
22276,", holm",6,0
22277,βιοτοξινή,5,0
22278,janssen,24,0
22279,raay,25,0
22280,carrθre,16,0
22281,αγώγιμος,6,0
22282,danesin,20,0
22283,couto,48,0
22284,ατροφαίνω,5,0
22285,ojala,38,0
22286,heinisch,35,0
22287,pailler,23,0
22288,bontempi,65,0
22289,gallou,12,0
22290,roisin,5,0
22291,αποικώ,5,0
22292,schmidbauer,60,0
22293,exeter,5,0
22295,λαμπράκη,18,0
22296,κ9,6,0
22297,barthet,7,0
22298,botz,12,0
22299,melkert,8,0
22300,garosci,31,0
22301,ρόμπα,6,0
22302,δίκρανα,6,0
22303,rosado,55,0
22304,vasa,5,0
22305,93 / 75,6,0
22306,sφren,10,0
22307,wibe,72,0
22308,vallvι,20,0
22309,tamino,16,0
22310,urbahn,14,0
22311,ullmann,11,0
22312,brunner,13,0
22313,wole,6,0
22314,florio,12,0
22315,zeroual,8,0
22316,guevara,6,0
22317,νικήτα,5,0
22318,megahy,6,0
22319,lomas,13,0
22320,ιονικός,6,0
22321,96 ),5,0
22322,caccavale,25,0
22323,mosiek,11,0
22324,onp,7,0
22325,pons,7,0
22326,grau,7,0
22327,λαμπρία,5,0
22328,barros,45,0
22329,lenz,70,0
22330,garcνa arias,15,0
22331,sarkouhi,9,0
22332,lιonard,5,0
22333,bladel,56,0
22334,αβορίγινος,5,0
22335,azzolini,51,0
22336,vandemeulebroucke,11,0
22337,mιgret,7,0
22338,λέπρα,6,0
22339,colino,31,0
22340,waddington,77,0
22341,εκλεκτικός,5,0
22342,guinebertiθre,8,0
22343,χάρολντ,14,0
22344,τζέρι,7,0
22345,χίλτον,5,0
22346,anttila,19,0
22347,antilla,6,0
22348,ryynδnen,20,0
22349,konver,17,0
22350,den broek,6,0
22351,graziani,24,0
22352,truscott,20,0
22353,2078,14,0
22354,carbo,6,0
22355,1 . 700,5,0
22356,bianco,6,0
22357,παπακυριαζή,20,0
22358,sherlock,6,0
22359,giansily,83,0
22360,κωμωδία,42,0
22361,νόηση,7,0
22362,pradier,35,0
22363,γονιμοποιημένος,6,0
22364,κάλιμπαν,7,0
22365,fatos,12,0
22366,18 . 000,8,0
22367,frischenschlager,33,0
22368,tillich,113,0
22369,τillich,5,0
22370,ηλεκτροχημικός,8,0
22371,colajanni,14,0
22372,moorhouse,43,0
22373,har,8,0
22374,homa,8,0
22375,φωτορεπόρτερ,7,0
22376,ψυχοπάθεια,5,0
22377,πέπσι,10,0
22378,επιδημιολόγος,5,0
22379,harrison,54,0
22380,tappin,51,0
22381,ακινητοποιώ,5,0
22382,willockx,22,0
22383,fourηans,52,0
22384,κομήτης,28,0
22385,κομήτη,43,0
22386,αριστοκρατικός,5,0
22387,κένταλ,5,0
22388,87 / 373,5,0
22389,45 . 000,10,0
22390,ecmm,5,0
22391,hindley,19,0
22392,mamθre,10,0
22393,ρουμπάτης,7,0
22394,ρουμπάτος,9,0
22395,obd,6,0
22396,primakov,10,0
22398,τζιπ,6,0
22399,monfils,19,0
22400,δαρβινικός,8,0
22401,cfa,10,0
22402,elise,9,0
22403,belenguer,24,0
22404,carmelo,6,0
22405,mather,16,0
22406,εσωστρέφη,7,0
22407,αλλοπαθητικός,6,0
22408,14 . 000,10,0
22409,amadeo,20,0
22410,todini,19,0
22411,elchlepp,45,0
22412,ραδόνιο,7,0
22413,ραδονίο,5,0
22414,afdl,10,0
22415,castellina,8,0
22416,belo,5,0
22417,rugmark,6,0
22418,schlechter,9,0
22419,9 . 000,10,0
22420,secchi,76,0
22421,κ6,5,0
22422,trivino,7,0
22423,triviρo,24,0
22424,sheen,9,0
22425,rivera icaza,17,0
22426,graenitz,31,0
22427,bennasar,19,0
22428,simulcrypt,5,0
22429,poisson,14,0
22430,εικονογραφημένος,18,0
22431,εικονογραφημένα,5,0
22432,κόμικς,5,0
22433,κόμικ,5,0
22434,antony,6,0
22436,cunningham,21,0
22437,de luca,22,0
22438,svevo,22,0
22439,πληκτρολόγιο,6,0
22440,νώε,12,0
22441,366α,8,0
22442,torry,8,0
22443,ντένβερ,13,0
22444,arroni,16,0
22446,αγρονομισματικός,7,0
22447,hendrick,12,0
22448,ripa,14,0
22449,guigou,5,0
22450,pinel,5,0
22451,aρoveros,11,0
22452,trias,12,0
22453,bes,12,0
22454,w . g .,5,0
22455,σαβάνα,12,0
22456,lφφw,14,0
22457,basi,7,0
22458,μυελό,6,0
22459,boden,8,0
22460,vranitzky,6,0
22461,wohlfart,26,0
22462,iversen,18,0
22463,μούσχουρης,25,0
22464,artm,11,0
22465,ρουθούνι,7,0
22466,ranariddh,6,0
22467,verrier,11,0
22468,leperre,7,0
22469,λόρενς,7,0
22470,κοκκόλα,23,0
22471,γραμματική,21,0
22472,μάρλιν,8,0
22473,άπολλος,16,0
22474,fischbach,19,0
22475,k2,5,0
22476,κ2,5,0
22477,r4,7,0
22478,csi,13,0
22479,arbed,6,0
22480,dʼamato,5,0
22481,τδβκ,5,0
22482,κληρίδα,5,0
22483,αλιέντε,14,0
22484,culham,5,0
22485,lassus,17,0
22486,σουμάτρο,8,0
22487,areitio,11,0
22488,1812,5,0
22489,χιμπαντζήδα,11,0
22492,χιμπάτζηδος,5,0
22493,χιμπαντζή,6,0
22494,χιμπατζίδα,7,0
22496,διαλογισμός,25,0
22497,12 . 000,24,0
22498,βρωμικός,7,0
22499,Apr-89,5,0
22500,τχ,9,0
22501,νισίνη,7,0
22502,meana,13,0
22503,souha,10,0
22504,bchara,7,0
22505,ακρυλαμίδιο,8,0
22506,halland,8,0
22507,δασκαλάκης,21,0
22508,νεκταρινία,6,0
22509,melissa,5,0
22510,17 . 000,7,0
22511,ceep,5,0
22512,pacte,6,0
22513,νλ,6,0
22514,ετυμολογία,5,0
22515,θεότητα,6,0
22516,baraldini,8,0
22517,malangrι,5,0
22518,bazin,13,0
22520,gillis,7,0
22521,νιρβάνα,9,0
22522,υπηρέτρια,5,0
22523,σερβιτόρας,10,0
22524,reims,5,0
22525,abiola,14,0
22526,ανατομή,6,0
22527,lockheed,6,0
22528,acteal,12,0
22529,reymond,18,0
22530,"16 , 3",6,0
22531,eurolaw,6,0
22532,μύδι,5,0
22533,castagnetti,12,0
22534,henderson,63,0
22535,νταγκ,15,0
22536,εκφωνητής,5,0
22537,πάλλω,7,0
22538,δονούμενος,5,0
22539,δονώ,13,0
22540,ηλεκτρονία,11,0
22541,ηλεκτρόνιο,21,0
22542,ηλεκτρόνι,46,0
22543,helmut hofer,5,0
22544,μδε,12,0
22545,τολστόι,7,0
22546,μοριακός,42,0
22547,άψυχος,7,0
22548,viceconte,14,0
22549,hamilton,5,0
22550,χάμιλτον,5,0
22551,επικολλώ,15,0
22552,εντζουάνι,8,0
22553,χαβάη,24,0
22554,πινόκιο,5,0
22555,εοος,16,0
22556,"47 , 5",8,0
22557,ηφ,7,0
22558,ψώνι,6,0
22559,cfo,14,0
22560,γιορούμπα,5,0
22561,zueco,6,0
22562,ibn,8,0
22563,pφrtschach,60,0
22564,ύβρι,5,0
22565,adami,5,0
22566,petritsch,5,0
22567,sisσ,6,0
22568,cruellas,6,0
22569,juste,5,0
22570,drogenbos,7,0
22571,semira,20,0
22572,adamu,19,0
22573,taslima,10,0
22574,nasreen,15,0
22575,mohamad,5,0
22576,hernando,5,0
22577,schiedermeier,10,0
22578,otila,18,0
22579,dj,17,0
22580,μαριχουάνος,8,0
22581,williamson,7,0
22582,goedbloed,6,0
22583,μπρους,11,0
22584,κλείδωμα,5,0
22585,τρόλος,5,0
22586,xerox,26,0
22587,prozac,5,0
22588,1927,5,0
22589,hbo,5,0
22590,δυαδικός,17,0
22591,ισραηλίτης,6,0
22592,mendes,7,0
22593,bota,8,0
22594,παιδίατρος,8,0
22595,παιδίατρο,5,0
22596,εντροπία,43,0
22597,haarp,5,0
22598,κουπόνια,7,0
22600,hannay,6,0
22601,teno,5,0
22602,χάριετ,19,0
22603,βερόνικα,24,0
22604,marschall,8,0
22605,unpredep,6,0
22606,πολυεστέρα,6,0
22607,καμάρι,5,0
22608,λυσίνη,5,0
22609,funke,5,0
22610,7 . 500,8,0
22611,εγκέλαδος,14,0
22612,μπανιέρα,6,0
22613,κούτσικος,10,0
22614,τρακ,7,0
22615,barayagwiza,5,0
22616,1 . 200,10,0
22617,83 . 468,5,0
22618,τίπερ,6,0
22619,τενεσί,8,0
22620,νάσβιλ,5,0
22621,monterey,5,0
22623,τεντ,5,0
22624,άντερσον,16,0
22625,", '",5,0
22626,walmart,5,0
22627,zullinger,6,0
22628,ματ,7,0
22629,μαμάδα,16,0
22630,οπτικοποίηση,9,0
22631,λακότα,21,0
22632,σιού,11,0
22633,πάιν ριτζ,5,0
22635,χρωματίζω,14,0
22636,λάραμι,5,0
22637,μινεσός,5,0
22638,1868,8,0
22639,1877,5,0
22640,1492,6,0
22641,χμμ,6,0
22642,λογισμός,12,0
22643,τζαζ,20,0
22644,πάγκρεας,11,0
22645,μαγνητισμός,8,0
22646,τεχνούργημα,12,0
22647,erectus,13,0
22648,κάρνεγκι,6,0
22649,μπαμπός,27,0
22650,μπαμπού,5,0
22651,αεράκι,8,0
22652,γκράφιτι,5,0
22653,nfl,9,0
22654,cdc,7,0
22655,σούφι,7,0
22656,λεμονάδα,9,0
22657,μεσοδυτικός,5,0
22658,τζιουσάνι,14,0
22659,γκιουσάνι,7,0
22660,instagram,19,0
22661,γιόρκερ,34,0
22662,yorker,12,0
22663,μάρβιν,5,0
22664,γωνιακός,6,0
22665,σπείρωμα,6,0
22666,έβελιν,10,0
22667,χάλιος,5,0
22668,μπρονξ,25,0
22669,σίλο,7,0
22670,uber,36,0
22671,πρωτοετής,9,0
22672,συγκάτοικος,9,0
22673,τυχαιότητα,5,0
22674,linkedin,11,0
22675,ρούφος,5,0
22676,ργ,11,0
22677,κουίζ,6,0
22678,έλον,19,0
22679,μασκ,13,0
22680,σκουλαρίκι,6,0
22681,νευροεπιστήμονας,41,0
22682,προμετωπιαίος,30,0
22683,φλοιός,21,0
22684,λοβός,6,0
22685,λοβό,9,0
22686,ιππόκαμπος,14,0
22687,προπόνηση,5,0
22689,flickr,21,0
22690,zipcar,12,0
22691,beverly,9,0
22692,dereck,5,0
22693,bj,11,0
22694,μπάφετ,13,0
22695,τετράγωνο,6,0
22696,κάρι,6,0
22697,λ . α .,6,0
22698,άντι,5,0
22699,βουνοκορφή,5,0
22700,αφηγήτρια,5,0
22702,πόλοκ,5,0
22703,ουάου,50,0
22704,φόρερ,5,0
22705,καμπούρα,14,0
22706,ρυθμικός,9,0
22708,απομνημονεύω,30,0
22709,αποστηθίζω,6,0
22710,μετρονόμο,8,0
22711,ακτινολόγος,10,0
22712,υπέρηχος,9,0
22713,υπέρηχο,8,0
22714,βιοψία,7,0
22715,μβι,6,0
22716,χιλιοστής,9,0
22717,χιλιοστός,7,0
22718,σάιμποργκ,6,0
22719,κυβερνοργανισμός,8,0
22720,ανθρωπολογία,8,0
22721,παλαιοντολόγος,5,0
22722,υποατομικός,8,0
22723,ουμπούντου,8,0
22724,επεκτάσιμος,5,0
22725,θερμοστάτης,15,0
22726,χρυσομαλλούσα,10,0
22727,αλουμινένιος,5,0
22728,βαλτιμόρη,12,0
22729,καθετήρας,8,0
22730,ph,8,0
22731,κλίβελαντ,7,0
22732,etsy,5,0
22733,whatsapp,5,0
22734,μπέιζμπολ,15,0
